scaffold_1	RepeatMasker	similarity	1055267	1055360	 1.1	-	.	Target "Motif:rnd-6_family-8058" 4117 4210
scaffold_1	RepeatMasker	similarity	1055565	1055621	 0.0	-	.	Target "Motif:rnd-6_family-8058" 4063 4119
scaffold_1	RepeatMasker	similarity	1055759	1055830	 4.2	-	.	Target "Motif:rnd-6_family-8058" 4000 4071
scaffold_1	RepeatMasker	similarity	1055923	1055991	 1.4	-	.	Target "Motif:rnd-6_family-8058" 3933 4001
scaffold_1	RepeatMasker	similarity	1056183	1056266	 1.2	-	.	Target "Motif:rnd-6_family-8058" 3853 3936
scaffold_1	RepeatMasker	similarity	1056424	1056514	 2.2	-	.	Target "Motif:rnd-6_family-8058" 3765 3856
scaffold_1	RepeatMasker	similarity	1056671	1056797	17.9	-	.	Target "Motif:rnd-6_family-8058" 3678 3801
scaffold_1	RepeatMasker	similarity	1060627	1060877	20.1	+	.	Target "Motif:rnd-6_family-1543" 112 340
scaffold_1	RepeatMasker	similarity	1065320	1065570	22.3	+	.	Target "Motif:rnd-6_family-1543" 333 590
scaffold_1	RepeatMasker	similarity	1065628	1065810	25.4	+	.	Target "Motif:rnd-6_family-1543" 590 775
scaffold_1	RepeatMasker	similarity	1065813	1067052	16.9	-	.	Target "Motif:rnd-4_family-438" 4 1212
scaffold_1	RepeatMasker	similarity	1066838	1067147	27.6	+	.	Target "Motif:rnd-1_family-2" 220 513
scaffold_1	RepeatMasker	similarity	1067180	1067403	28.5	-	.	Target "Motif:rnd-6_family-4774" 60 462
scaffold_1	RepeatMasker	similarity	1067404	1067620	24.8	+	.	Target "Motif:rnd-5_family-609" 3 216
scaffold_1	RepeatMasker	similarity	1067621	1067651	28.5	-	.	Target "Motif:rnd-6_family-4774" 1 59
scaffold_1	RepeatMasker	similarity	1074665	1074791	17.9	+	.	Target "Motif:rnd-6_family-8058" 3678 3801
scaffold_1	RepeatMasker	similarity	1074951	1075042	 2.2	+	.	Target "Motif:rnd-6_family-8058" 3765 3856
scaffold_1	RepeatMasker	similarity	1075200	1075283	 1.2	+	.	Target "Motif:rnd-6_family-8058" 3853 3936
scaffold_1	RepeatMasker	similarity	1075474	1075539	 3.0	+	.	Target "Motif:rnd-6_family-8058" 3933 3998
scaffold_1	RepeatMasker	similarity	1075634	1075705	 4.2	+	.	Target "Motif:rnd-6_family-8058" 4000 4071
scaffold_1	RepeatMasker	similarity	1075843	1075899	 0.0	+	.	Target "Motif:rnd-6_family-8058" 4063 4119
scaffold_1	RepeatMasker	similarity	1076104	1076197	 1.1	+	.	Target "Motif:rnd-6_family-8058" 4117 4210
scaffold_1	RepeatMasker	similarity	1076334	1076414	 1.2	+	.	Target "Motif:rnd-6_family-8058" 4209 4289
scaffold_1	RepeatMasker	similarity	1080343	1080670	16.5	-	.	Target "Motif:rnd-5_family-939" 2 329
scaffold_1	RepeatMasker	similarity	1084170	1086178	26.4	+	.	Target "Motif:rnd-5_family-36" 3 1984
scaffold_1	RepeatMasker	similarity	1086845	1087772	30.1	-	.	Target "Motif:rnd-6_family-4765" 15 950
scaffold_1	RepeatMasker	similarity	1088297	1089124	29.1	-	.	Target "Motif:rnd-5_family-556" 949 1775
scaffold_1	RepeatMasker	similarity	1089215	1089588	24.5	-	.	Target "Motif:rnd-5_family-556" 429 813
scaffold_1	RepeatMasker	similarity	1094119	1094391	27.2	+	.	Target "Motif:rnd-1_family-23" 9 310
scaffold_1	RepeatMasker	similarity	1141706	1141851	26.9	+	.	Target "Motif:rnd-6_family-454" 2 151
scaffold_1	RepeatMasker	similarity	1147181	1148269	10.2	+	.	Target "Motif:rnd-4_family-438" 96 1197
scaffold_1	RepeatMasker	similarity	1163086	1163143	10.3	+	.	Target "Motif:rnd-6_family-2090" 42 101
scaffold_1	RepeatMasker	similarity	1170241	1170663	25.3	-	.	Target "Motif:rnd-5_family-268" 150 563
scaffold_1	RepeatMasker	similarity	1170687	1170822	30.3	+	.	Target "Motif:rnd-1_family-2" 58 193
scaffold_1	RepeatMasker	similarity	1185110	1186287	19.7	+	.	Target "Motif:rnd-6_family-4479" 1056 2285
scaffold_1	RepeatMasker	similarity	1186324	1210001	 6.5	-	.	Target "Motif:rnd-1_family-2" 1 678
scaffold_1	RepeatMasker	similarity	1209981	1210194	19.2	+	.	Target "Motif:rnd-4_family-175" 4 217
scaffold_1	RepeatMasker	similarity	1213967	1214188	 9.0	-	.	Target "Motif:rnd-6_family-1831" 1 222
scaffold_1	RepeatMasker	similarity	1217790	1218060	 3.7	+	.	Target "Motif:rnd-1_family-219" 1 274
scaffold_1	RepeatMasker	similarity	1218051	1218109	11.9	-	.	Target "Motif:rnd-5_family-1986" 2 60
scaffold_1	RepeatMasker	similarity	1218116	1218320	17.0	+	.	Target "Motif:rnd-3_family-42" 666 1281
scaffold_1	RepeatMasker	similarity	1221697	1222142	 7.1	-	.	Target "Motif:rnd-1_family-2" 1 224
scaffold_1	RepeatMasker	similarity	1222135	1222358	 8.9	+	.	Target "Motif:rnd-4_family-175" 1 224
scaffold_1	RepeatMasker	similarity	1222927	1223593	12.0	-	.	Target "Motif:rnd-1_family-2" 1 224
scaffold_1	RepeatMasker	similarity	1234072	1234772	 9.3	-	.	Target "Motif:rnd-1_family-2" 1 224
scaffold_1	RepeatMasker	similarity	1234765	1234988	 8.5	+	.	Target "Motif:rnd-4_family-175" 1 224
scaffold_1	RepeatMasker	similarity	1239596	1240137	23.9	+	.	Target "Motif:rnd-6_family-4479" 269 794
scaffold_1	RepeatMasker	similarity	1240589	1241059	 6.8	-	.	Target "Motif:rnd-4_family-438" 728 1197
scaffold_1	RepeatMasker	similarity	1247086	1247307	 9.5	+	.	Target "Motif:rnd-6_family-1831" 1 222
scaffold_1	RepeatMasker	similarity	1251075	1251288	17.3	-	.	Target "Motif:rnd-4_family-175" 4 217
scaffold_1	RepeatMasker	similarity	1251282	1272123	 9.9	+	.	Target "Motif:rnd-1_family-2" 1 678
scaffold_1	RepeatMasker	similarity	1272145	1273317	19.2	-	.	Target "Motif:rnd-6_family-4479" 1056 2282
scaffold_1	RepeatMasker	similarity	1356833	1357131	23.5	+	.	Target "Motif:rnd-6_family-40" 291 597
scaffold_1	RepeatMasker	similarity	1436033	1436238	28.6	-	.	Target "Motif:rnd-5_family-609" 1 207
scaffold_1	RepeatMasker	similarity	1443097	1443700	27.2	+	.	Target "Motif:rnd-4_family-596" 3 594
scaffold_1	RepeatMasker	similarity	1448285	1448426	23.4	+	.	Target "Motif:rnd-4_family-596" 1084 1232
scaffold_1	RepeatMasker	similarity	1474498	1474600	21.4	-	.	Target "Motif:rnd-6_family-1587" 1223 1318
scaffold_1	RepeatMasker	similarity	1475487	1475533	10.6	-	.	Target "Motif:rnd-5_family-802" 174 223
scaffold_1	RepeatMasker	similarity	1489816	1489948	10.5	+	.	Target "Motif:rnd-6_family-4823" 1019 1152
scaffold_1	RepeatMasker	similarity	1490227	1490598	13.5	+	.	Target "Motif:rnd-6_family-5717" 1360 1733
scaffold_1	RepeatMasker	similarity	1490579	1490920	29.2	+	.	Target "Motif:rnd-5_family-768" 1472 1820
scaffold_1	RepeatMasker	similarity	1492079	1492133	10.9	-	.	Target "Motif:rnd-6_family-2709" 1 55
scaffold_1	RepeatMasker	similarity	1514236	1514547	19.4	+	.	Target "Motif:rnd-1_family-23" 1 312
scaffold_1	RepeatMasker	similarity	1575528	1575591	20.3	+	.	Target "Motif:rnd-6_family-454" 4 68
scaffold_1	RepeatMasker	similarity	1582755	1582798	 6.8	-	.	Target "Motif:rnd-6_family-723" 314 357
scaffold_1	RepeatMasker	similarity	1582945	1582991	 6.4	-	.	Target "Motif:rnd-6_family-2501" 3165 3211
scaffold_1	RepeatMasker	similarity	1597888	1597938	 9.8	+	.	Target "Motif:rnd-3_family-75" 1 51
scaffold_1	RepeatMasker	similarity	1605530	1605752	 7.7	-	.	Target "Motif:rnd-5_family-3454" 2325 2546
scaffold_1	RepeatMasker	similarity	1609311	1610122	19.0	-	.	Target "Motif:rnd-6_family-4479" 10 833
scaffold_1	RepeatMasker	similarity	1612721	1613118	 7.3	+	.	Target "Motif:rnd-5_family-714" 1 399
scaffold_1	RepeatMasker	similarity	1613566	1615231	24.2	+	.	Target "Motif:rnd-1_family-2" 1 224
scaffold_1	RepeatMasker	similarity	1622569	1622649	15.2	-	.	Target "Motif:rnd-5_family-610" 692 775
scaffold_1	RepeatMasker	similarity	1626338	1626527	19.6	+	.	Target "Motif:rnd-5_family-3318" 2 194
scaffold_1	RepeatMasker	similarity	1626365	1626531	19.2	-	.	Target "Motif:rnd-5_family-609" 49 216
scaffold_1	RepeatMasker	similarity	1626532	1626673	22.7	+	.	Target "Motif:rnd-4_family-596" 57 198
scaffold_1	RepeatMasker	similarity	1661603	1662194	 2.4	+	.	Target "Motif:rnd-1_family-21" 1 593
scaffold_1	RepeatMasker	similarity	1673751	1673834	17.1	+	.	Target "Motif:rnd-6_family-2501" 3155 3236
scaffold_1	RepeatMasker	similarity	1741087	1741405	11.0	+	.	Target "Motif:rnd-6_family-5306" 2 319
scaffold_1	RepeatMasker	similarity	1741406	1741480	14.7	+	.	Target "Motif:rnd-6_family-5306" 538 612
scaffold_1	RepeatMasker	similarity	1741493	1741933	28.5	+	.	Target "Motif:rnd-6_family-1428" 598 1032
scaffold_1	RepeatMasker	similarity	1743468	1743851	 6.3	+	.	Target "Motif:rnd-5_family-5588" 2 398
scaffold_1	RepeatMasker	similarity	1743875	1744117	17.3	+	.	Target "Motif:rnd-1_family-209" 1 243
scaffold_1	RepeatMasker	similarity	1752221	1753332	 8.1	+	.	Target "Motif:rnd-5_family-56" 9 1129
scaffold_1	RepeatMasker	similarity	1754083	1754203	24.6	+	.	Target "Motif:rnd-6_family-8058" 1824 1939
scaffold_1	RepeatMasker	similarity	1764694	1764848	 1.7	-	.	Target "Motif:rnd-5_family-802" 559 737
scaffold_1	RepeatMasker	similarity	1777570	1777682	 5.3	+	.	Target "Motif:rnd-4_family-1103" 1 113
scaffold_1	RepeatMasker	similarity	1777674	1778389	 2.0	+	.	Target "Motif:rnd-4_family-1103" 911 1626
scaffold_1	RepeatMasker	similarity	1792767	1793776	 3.4	+	.	Target "Motif:rnd-4_family-1103" 1605 2617
scaffold_1	RepeatMasker	similarity	1797934	1798003	 1.4	+	.	Target "Motif:rnd-6_family-98" 1 70
scaffold_1	RepeatMasker	similarity	1801577	1801658	 4.4	+	.	Target "Motif:rnd-4_family-1103" 32 113
scaffold_1	RepeatMasker	similarity	1801648	1803358	 1.3	+	.	Target "Motif:rnd-4_family-1103" 909 2617
scaffold_1	RepeatMasker	similarity	1815202	1815624	27.9	+	.	Target "Motif:rnd-5_family-333" 35 458
scaffold_1	RepeatMasker	similarity	1841896	1842022	19.0	-	.	Target "Motif:rnd-6_family-4774" 294 416
scaffold_1	RepeatMasker	similarity	1853429	1853492	 3.1	+	.	Target "Motif:rnd-6_family-5382" 1219 1284
scaffold_1	RepeatMasker	similarity	1870001	1870311	24.7	-	.	Target "Motif:rnd-1_family-23" 1 312
scaffold_1	RepeatMasker	similarity	1891589	1891949	23.6	-	.	Target "Motif:rnd-6_family-3816" 48 402
scaffold_1	RepeatMasker	similarity	1912962	1913151	28.6	-	.	Target "Motif:rnd-1_family-207" 1065 1254
scaffold_1	RepeatMasker	similarity	1913409	1913874	34.4	-	.	Target "Motif:rnd-1_family-207" 35 495
scaffold_1	RepeatMasker	similarity	1923349	1923862	19.9	-	.	Target "Motif:rnd-5_family-333" 1806 2336
scaffold_1	RepeatMasker	similarity	1924384	1926169	23.1	-	.	Target "Motif:rnd-5_family-333" 42 1810
scaffold_1	RepeatMasker	similarity	1930176	1930296	 9.2	+	.	Target "Motif:rnd-5_family-80" 1 121
scaffold_1	RepeatMasker	similarity	1930282	1930868	12.8	-	.	Target "Motif:rnd-4_family-128" 1 592
scaffold_1	RepeatMasker	similarity	1931506	1932520	20.6	-	.	Target "Motif:rnd-6_family-419" 1 991
scaffold_1	RepeatMasker	similarity	1932533	1932899	23.9	+	.	Target "Motif:rnd-5_family-800" 287 730
scaffold_1	RepeatMasker	similarity	1932849	1933241	24.9	-	.	Target "Motif:rnd-6_family-1543" 112 474
scaffold_1	RepeatMasker	similarity	1933275	1933677	25.4	+	.	Target "Motif:rnd-6_family-4774" 74 465
scaffold_1	RepeatMasker	similarity	1940081	1941243	 3.0	-	.	Target "Motif:rnd-6_family-4863" 1714 2875
scaffold_1	RepeatMasker	similarity	1950519	1950581	14.5	+	.	Target "Motif:rnd-6_family-2501" 3444 3507
scaffold_1	RepeatMasker	similarity	1981399	1981990	 3.0	-	.	Target "Motif:rnd-1_family-21" 1 592
scaffold_1	RepeatMasker	similarity	2006770	2006814	 6.7	-	.	Target "Motif:rnd-6_family-2501" 3167 3211
scaffold_1	RepeatMasker	similarity	2009313	2009482	25.8	-	.	Target "Motif:rnd-4_family-446" 206 361
scaffold_1	RepeatMasker	similarity	2011953	2012082	24.8	+	.	Target "Motif:rnd-4_family-446" 113 245
scaffold_1	RepeatMasker	similarity	2015364	2015416	13.2	+	.	Target "Motif:rnd-6_family-723" 309 361
scaffold_1	RepeatMasker	similarity	2042809	2042862	18.5	+	.	Target "Motif:rnd-3_family-75" 4 57
scaffold_1	RepeatMasker	similarity	2045180	2045228	10.0	-	.	Target "Motif:rnd-6_family-723" 309 367
scaffold_1	RepeatMasker	similarity	2045301	2045344	 4.5	+	.	Target "Motif:rnd-6_family-723" 3996 4042
scaffold_1	RepeatMasker	similarity	2045595	2045634	12.5	-	.	Target "Motif:rnd-6_family-2090" 44 83
scaffold_1	RepeatMasker	similarity	2061209	2061278	 1.4	-	.	Target "Motif:rnd-6_family-98" 1 70
scaffold_1	RepeatMasker	similarity	2065489	2066495	 3.2	-	.	Target "Motif:rnd-4_family-1103" 1605 2617
scaffold_1	RepeatMasker	similarity	2081059	2081769	 3.5	-	.	Target "Motif:rnd-4_family-1103" 909 1626
scaffold_1	RepeatMasker	similarity	2081759	2081871	 5.3	-	.	Target "Motif:rnd-4_family-1103" 1 113
scaffold_1	RepeatMasker	similarity	2095329	2095391	 7.1	-	.	Target "Motif:rnd-6_family-2501" 3156 3212
scaffold_1	RepeatMasker	similarity	2101972	2102456	17.8	+	.	Target "Motif:rnd-6_family-1672" 2 481
scaffold_1	RepeatMasker	similarity	2103874	2104148	23.4	+	.	Target "Motif:rnd-6_family-124" 10 278
scaffold_1	RepeatMasker	similarity	2104404	2104474	23.9	+	.	Target "Motif:rnd-6_family-124" 694 764
scaffold_1	RepeatMasker	similarity	2106180	2106525	11.4	-	.	Target "Motif:rnd-1_family-206" 1 349
scaffold_1	RepeatMasker	similarity	2106495	2106564	14.1	-	.	Target "Motif:rnd-1_family-206" 30 101
scaffold_1	RepeatMasker	similarity	2111149	2111494	10.6	-	.	Target "Motif:rnd-1_family-206" 1 349
scaffold_1	RepeatMasker	similarity	2137921	2138222	14.8	+	.	Target "Motif:rnd-1_family-2" 1 219
scaffold_1	RepeatMasker	similarity	2176455	2176522	 8.3	+	.	Target "Motif:rnd-6_family-723" 308 368
scaffold_1	RepeatMasker	similarity	2179140	2179194	10.1	-	.	Target "Motif:rnd-6_family-2501" 92 142
scaffold_1	RepeatMasker	similarity	2236414	2236455	11.9	-	.	Target "Motif:rnd-6_family-2090" 38 79
scaffold_1	RepeatMasker	similarity	2236415	2236461	17.0	-	.	Target "Motif:rnd-6_family-723" 314 360
scaffold_1	RepeatMasker	similarity	2266354	2266466	15.2	-	.	Target "Motif:rnd-5_family-2341" 260 355
scaffold_1	RepeatMasker	similarity	2266469	2267157	 2.2	+	.	Target "Motif:rnd-6_family-6536" 2 700
scaffold_1	RepeatMasker	similarity	2267156	2267185	 6.7	+	.	Target "Motif:rnd-5_family-1276" 56 85
scaffold_1	RepeatMasker	similarity	2267178	2267228	16.0	+	.	Target "Motif:rnd-1_family-210" 284 333
scaffold_1	RepeatMasker	similarity	2301955	2302438	28.1	+	.	Target "Motif:rnd-6_family-11156" 5 468
