ID	S2
MSTRG.21639	1270
MSTRG.9246	3057
MSTRG.9247	548
MSTRG.9244	323
MSTRG.9245	2723
MSTRG.9242	141
MSTRG.9243	127
MSTRG.9240	811
MSTRG.9241	74
MSTRG.9248	68
MSTRG.9249	0
MSTRG.6311	66
MSTRG.28937	279
MSTRG.24724	1391
MSTRG.6313	0
MSTRG.6312	17
MSTRG.6315	118
MSTRG.6314	35
MSTRG.30461	756
MSTRG.30460	39
MSTRG.30463	635
MSTRG.30462	4546
MSTRG.30465	1172
MSTRG.30464	0
MSTRG.30467	0
MSTRG.30466	0
MSTRG.30469	0
MSTRG.30468	0
MSTRG.6316	0
MSTRG.34371	7
MSTRG.6431	1093
MSTRG.34373	32
MSTRG.34372	59
MSTRG.34375	1400
MSTRG.6435	3411
MSTRG.6436	0
MSTRG.6437	1
MSTRG.34379	505
MSTRG.6439	2956
MSTRG.7016	7707
MSTRG.22069	0
MSTRG.56	17
MSTRG.57	655
MSTRG.54	1172
MSTRG.55	462
MSTRG.52	0
MSTRG.53	0
MSTRG.50	79
MSTRG.51	0
MSTRG.58	113
MSTRG.59	0
MSTRG.28681	0
MSTRG.28873	1
MSTRG.28872	0
MSTRG.28871	6
MSTRG.28870	15
MSTRG.6298	320
MSTRG.6299	1613
MSTRG.28875	11
MSTRG.30365	27
MSTRG.6294	1834
MSTRG.6295	19452
MSTRG.6296	284
MSTRG.6297	2004
MSTRG.6290	157
MSTRG.6291	9
MSTRG.6292	598
MSTRG.6293	27
MSTRG.37110	1079
MSTRG.37111	0
MSTRG.37112	822
MSTRG.37113	501
MSTRG.37114	8415
MSTRG.37115	9
MSTRG.37116	37
MSTRG.37117	669
MSTRG.37118	8
MSTRG.37119	40
MSTRG.7741	1042
MSTRG.7740	30
MSTRG.7743	94
MSTRG.7742	1189
MSTRG.7745	9
MSTRG.7744	1216
MSTRG.7747	1
MSTRG.7746	242
MSTRG.7749	4073
MSTRG.7748	0
MSTRG.30939	0
MSTRG.33373	224
MSTRG.22063	23
MSTRG.30933	0
MSTRG.37243	0
MSTRG.30932	0
MSTRG.26889	6
MSTRG.24993	0
MSTRG.18694	0
MSTRG.29834	3082
MSTRG.29835	614
MSTRG.29836	72
MSTRG.29837	33
MSTRG.29830	1600
MSTRG.29831	6445
MSTRG.29832	581
MSTRG.29833	21
MSTRG.29838	489
MSTRG.29839	10
MSTRG.8928	260
MSTRG.8929	477
MSTRG.8920	0
MSTRG.8921	540
MSTRG.8922	13
MSTRG.8923	3
MSTRG.8924	20
MSTRG.8925	0
MSTRG.8926	2
MSTRG.8927	5
MSTRG.29568	863
MSTRG.18697	0
MSTRG.29569	0
MSTRG.20228	0
MSTRG.20229	0
MSTRG.20226	763
MSTRG.12416	633
MSTRG.20224	0
MSTRG.20225	1052
MSTRG.20222	1
MSTRG.20223	1068
MSTRG.20220	1057
MSTRG.20221	261
MSTRG.439	39
MSTRG.438	0
MSTRG.437	46
MSTRG.436	820
MSTRG.435	52
MSTRG.434	2488
MSTRG.433	3369
MSTRG.432	0
MSTRG.431	15
MSTRG.430	1080
MSTRG.30994	867
MSTRG.37947	19
MSTRG.37946	828
MSTRG.37945	0
MSTRG.37944	2836
MSTRG.37943	979
MSTRG.37942	0
MSTRG.37941	894
MSTRG.37940	6862
MSTRG.37949	226
MSTRG.37948	8
MSTRG.31479	2020
MSTRG.31478	321
MSTRG.31471	21175
MSTRG.31470	0
MSTRG.31473	755
MSTRG.31472	503
MSTRG.31475	645
MSTRG.31474	14
MSTRG.31477	1819
MSTRG.31476	500
MSTRG.5858	0
MSTRG.17288	0
MSTRG.17289	989
MSTRG.17286	684
MSTRG.17287	0
MSTRG.17284	624
MSTRG.17285	3050
MSTRG.23748	641
MSTRG.17283	231
MSTRG.17280	0
MSTRG.17281	500
MSTRG.21579	716
MSTRG.21578	874
MSTRG.21575	3
MSTRG.21574	1068
MSTRG.21577	0
MSTRG.21576	0
MSTRG.21571	224
MSTRG.21570	0
MSTRG.21573	60
MSTRG.21572	4561
MSTRG.14881	0
MSTRG.14880	3446
MSTRG.14883	10
MSTRG.14882	1727
MSTRG.14885	815
MSTRG.14884	1998
MSTRG.14887	402
MSTRG.14886	6
MSTRG.14889	691
MSTRG.14888	3
MSTRG.30708	2
MSTRG.30709	1367
MSTRG.31248	1096
MSTRG.30700	63
MSTRG.30701	73
MSTRG.30702	93
MSTRG.30703	28
MSTRG.30704	592
MSTRG.30705	1660
MSTRG.30706	10199
MSTRG.30707	71
MSTRG.29564	0
MSTRG.29565	47
MSTRG.17394	0
MSTRG.28680	0
MSTRG.31589	3
MSTRG.28682	0
MSTRG.28683	20
MSTRG.28684	0
MSTRG.28685	0
MSTRG.28686	19
MSTRG.28687	0
MSTRG.28688	0
MSTRG.28689	20
MSTRG.409	1929
MSTRG.20607	797
MSTRG.16627	98
MSTRG.16626	0
MSTRG.16625	195
MSTRG.16624	3184
MSTRG.16623	612
MSTRG.16622	0
MSTRG.16621	2025
MSTRG.16620	442
MSTRG.16629	525
MSTRG.16628	64
MSTRG.11938	903
MSTRG.11939	565
MSTRG.11932	6
MSTRG.11933	0
MSTRG.11930	0
MSTRG.11931	0
MSTRG.11936	9022
MSTRG.11937	49
MSTRG.11934	85
MSTRG.11935	273
MSTRG.29489	0
MSTRG.22179	0
MSTRG.29485	1759
MSTRG.29484	0
MSTRG.29487	945
MSTRG.29486	17
MSTRG.29481	3015
MSTRG.29480	961
MSTRG.29483	41
MSTRG.29482	384
MSTRG.23223	3907
MSTRG.23222	0
MSTRG.23221	1515
MSTRG.23220	13
MSTRG.23227	6
MSTRG.23226	8447
MSTRG.23225	384
MSTRG.23224	81
MSTRG.23229	38
MSTRG.23228	1744
MSTRG.25683	0
MSTRG.25682	0
MSTRG.25681	0
MSTRG.25680	0
MSTRG.25687	0
MSTRG.25686	6
MSTRG.25685	0
MSTRG.25684	1211
MSTRG.25689	0
MSTRG.25688	0
MSTRG.29157	287
MSTRG.29156	1481
MSTRG.29155	28
MSTRG.29154	325
MSTRG.29153	2797
MSTRG.29152	15
MSTRG.29151	122
MSTRG.29150	260
MSTRG.29159	1053
MSTRG.29158	3153
MSTRG.35695	1644
MSTRG.35694	145
MSTRG.31365	76
MSTRG.32423	1277
MSTRG.32422	36
MSTRG.32728	203
MSTRG.32421	959
MSTRG.32729	84
MSTRG.22798	0
MSTRG.22799	0
MSTRG.32420	50
MSTRG.27033	1356
MSTRG.22790	4692
MSTRG.22791	186
MSTRG.22792	2268
MSTRG.22793	470
MSTRG.22794	0
MSTRG.27030	69
MSTRG.22796	459
MSTRG.22797	117
MSTRG.26088	213
MSTRG.26089	0
MSTRG.27031	350
MSTRG.32425	16
MSTRG.19168	1414
MSTRG.26080	981
MSTRG.26081	0
MSTRG.26082	0
MSTRG.26083	500
MSTRG.26084	3556
MSTRG.26085	0
MSTRG.26086	4
MSTRG.26087	2096
MSTRG.27034	0
MSTRG.27035	823
MSTRG.31367	0
MSTRG.24792	0
MSTRG.24793	0
MSTRG.24790	3
MSTRG.24791	0
MSTRG.24796	0
MSTRG.24797	0
MSTRG.24794	0
MSTRG.24795	0
MSTRG.24798	15
MSTRG.24799	207
MSTRG.401	1062
MSTRG.31366	847
MSTRG.26332	0
MSTRG.26333	0
MSTRG.26330	0
MSTRG.26331	0
MSTRG.26336	20
MSTRG.26337	211
MSTRG.26334	531
MSTRG.26335	4131
MSTRG.26338	26
MSTRG.26339	1172
MSTRG.2150	28
MSTRG.24244	0
MSTRG.24245	2
MSTRG.24246	0
MSTRG.24247	306
MSTRG.24240	0
MSTRG.24241	0
MSTRG.24242	0
MSTRG.24243	0
MSTRG.14412	9
MSTRG.14413	0
MSTRG.14410	28
MSTRG.14411	12
MSTRG.24248	0
MSTRG.24249	0
MSTRG.14414	0
MSTRG.18569	4188
MSTRG.25645	0
MSTRG.29118	11162
MSTRG.31363	707
MSTRG.9519	391
MSTRG.31362	334
MSTRG.11152	257
MSTRG.29115	15311
MSTRG.25648	9
MSTRG.2940	0
MSTRG.2941	0
MSTRG.10917	1
MSTRG.10916	0
MSTRG.10915	24
MSTRG.10914	1200
MSTRG.10913	249
MSTRG.10912	46
MSTRG.10911	0
MSTRG.10910	147
MSTRG.10919	0
MSTRG.10918	0
MSTRG.2948	7261
MSTRG.2949	60
MSTRG.38483	43
MSTRG.38482	1200
MSTRG.38481	61
MSTRG.38480	0
MSTRG.38487	2365
MSTRG.38486	38
MSTRG.38485	5
MSTRG.38484	856
MSTRG.38489	0
MSTRG.38488	121
MSTRG.3427	0
MSTRG.12519	234
MSTRG.12518	1582
MSTRG.19769	0
MSTRG.19768	0
MSTRG.12511	257
MSTRG.12510	697
MSTRG.12513	1862
MSTRG.12512	0
MSTRG.19763	25
MSTRG.19762	167
MSTRG.19761	678
MSTRG.19760	383
MSTRG.33709	15
MSTRG.33708	2
MSTRG.33701	76
MSTRG.33700	2
MSTRG.33703	9329
MSTRG.33702	206
MSTRG.33705	0
MSTRG.33704	0
MSTRG.33707	24
MSTRG.33706	86
MSTRG.2719	813
MSTRG.2718	9
MSTRG.34953	960
MSTRG.34952	93
MSTRG.34955	449
MSTRG.34954	0
MSTRG.7949	57
MSTRG.34956	0
MSTRG.2711	1711
MSTRG.2710	0
MSTRG.7945	915
MSTRG.2712	42
MSTRG.2715	76
MSTRG.7942	1049
MSTRG.7941	0
MSTRG.7940	90
MSTRG.19189	4
MSTRG.19188	336
MSTRG.19183	1138
MSTRG.19182	533
MSTRG.19181	1254
MSTRG.19180	260
MSTRG.19187	133
MSTRG.19186	3138
MSTRG.19185	0
MSTRG.19184	0
MSTRG.32078	0
MSTRG.32079	0
MSTRG.32070	29
MSTRG.32071	0
MSTRG.32072	0
MSTRG.32073	5
MSTRG.32074	344
MSTRG.32075	185
MSTRG.32076	763
MSTRG.32077	24
MSTRG.9899	0
MSTRG.9898	7
MSTRG.9897	97
MSTRG.9896	0
MSTRG.9895	0
MSTRG.9894	0
MSTRG.9893	0
MSTRG.9892	11204
MSTRG.9891	0
MSTRG.9890	776
MSTRG.20028	345
MSTRG.20029	21
MSTRG.20024	130
MSTRG.20025	1426
MSTRG.20026	892
MSTRG.20027	0
MSTRG.20020	380
MSTRG.20021	3833
MSTRG.20022	5824
MSTRG.20023	148
MSTRG.631	1323
MSTRG.630	6117
MSTRG.633	2078
MSTRG.632	1267
MSTRG.635	0
MSTRG.634	90
MSTRG.637	1534
MSTRG.636	884
MSTRG.639	43
MSTRG.638	220
MSTRG.8416	28
MSTRG.8417	29
MSTRG.8410	4109
MSTRG.8411	121
MSTRG.8412	0
MSTRG.8413	1775
MSTRG.4713	0
MSTRG.4712	1370
MSTRG.4711	0
MSTRG.4710	40
MSTRG.4717	1653
MSTRG.4716	101
MSTRG.4715	2777
MSTRG.4714	1294
MSTRG.4719	98
MSTRG.4718	0
MSTRG.20796	322
MSTRG.20797	8
MSTRG.20794	401
MSTRG.20795	55
MSTRG.20792	24
MSTRG.20793	176
MSTRG.20790	10
MSTRG.20791	0
MSTRG.31677	247
MSTRG.31676	20
MSTRG.31675	0
MSTRG.31674	0
MSTRG.31673	0
MSTRG.31672	0
MSTRG.31671	0
MSTRG.20799	355
MSTRG.987	0
MSTRG.986	1
MSTRG.985	0
MSTRG.984	2
MSTRG.983	0
MSTRG.982	1
MSTRG.35709	23
MSTRG.980	38
MSTRG.35707	116
MSTRG.35706	1281
MSTRG.35705	19
MSTRG.35704	0
MSTRG.35703	0
MSTRG.35702	665
MSTRG.989	1691
MSTRG.988	194
MSTRG.21773	2
MSTRG.21772	144
MSTRG.21771	8
MSTRG.21770	2945
MSTRG.5394	156
MSTRG.5395	0
MSTRG.21775	0
MSTRG.21774	27
MSTRG.5398	2279
MSTRG.5399	38
MSTRG.21779	43
MSTRG.21778	2101
MSTRG.24421	0
MSTRG.19764	0
MSTRG.24422	191
MSTRG.37631	0
MSTRG.37630	29
MSTRG.37633	0
MSTRG.37632	341
MSTRG.37635	0
MSTRG.37634	0
MSTRG.37637	10
MSTRG.37636	277
MSTRG.37639	1080
MSTRG.37638	870
MSTRG.36940	944
MSTRG.36941	0
MSTRG.36942	0
MSTRG.36943	0
MSTRG.5978	5
MSTRG.5979	280
MSTRG.36946	480
MSTRG.36947	520
MSTRG.36948	48
MSTRG.36949	0
MSTRG.5976	69
MSTRG.5977	0
MSTRG.5970	418
MSTRG.5971	240
MSTRG.5972	0
MSTRG.5973	2616
MSTRG.28446	0
MSTRG.28447	0
MSTRG.28444	0
MSTRG.28445	988
MSTRG.28442	33
MSTRG.28443	83
MSTRG.28440	3
MSTRG.28441	2192
MSTRG.28448	3500
MSTRG.28449	0
MSTRG.38814	67
MSTRG.38815	0
MSTRG.38816	0
MSTRG.38817	41
MSTRG.38810	1453
MSTRG.38811	0
MSTRG.38812	0
MSTRG.38813	2021
MSTRG.38818	98
MSTRG.38819	155
MSTRG.36178	0
MSTRG.37099	1275
MSTRG.37098	71
MSTRG.37095	0
MSTRG.37094	0
MSTRG.37097	791
MSTRG.37096	0
MSTRG.37091	11277
MSTRG.33062	322
MSTRG.37093	18
MSTRG.37092	206
MSTRG.26818	2315
MSTRG.24506	160
MSTRG.33068	0
MSTRG.26812	10
MSTRG.8120	1212
MSTRG.8121	94
MSTRG.8122	597
MSTRG.29315	10931
MSTRG.29314	53
MSTRG.29317	1835
MSTRG.29316	725
MSTRG.7532	0
MSTRG.7533	401
MSTRG.7530	0
MSTRG.7531	1444
MSTRG.8124	1865
MSTRG.29319	0
MSTRG.29318	2719
MSTRG.7538	9517
MSTRG.7539	0
MSTRG.22898	14
MSTRG.32919	3
MSTRG.32918	244
MSTRG.8126	276
MSTRG.32913	4752
MSTRG.32912	20
MSTRG.32911	0
MSTRG.32910	7738
MSTRG.32917	585
MSTRG.32916	193
MSTRG.32915	256
MSTRG.32914	68
MSTRG.24903	0
MSTRG.24902	0
MSTRG.24901	0
MSTRG.24900	0
MSTRG.24906	2
MSTRG.18522	0
MSTRG.24302	2129
MSTRG.18523	223
MSTRG.18520	504
MSTRG.6593	15
MSTRG.18521	0
MSTRG.6592	13
MSTRG.18526	489
MSTRG.38728	4978
MSTRG.18527	0
MSTRG.38729	1807
MSTRG.18524	358
MSTRG.34256	76
MSTRG.12419	0
MSTRG.6596	1458
MSTRG.24008	0
MSTRG.24009	0
MSTRG.6595	780
MSTRG.24002	79
MSTRG.24003	1855
MSTRG.24000	353
MSTRG.28777	10
MSTRG.24006	83
MSTRG.24007	0
MSTRG.24004	108
MSTRG.24005	716
MSTRG.38722	1059
MSTRG.22893	1190
MSTRG.1908	519
MSTRG.34258	72
MSTRG.13995	56
MSTRG.34259	873
MSTRG.22892	1
MSTRG.1400	250
MSTRG.1401	0
MSTRG.30288	3
MSTRG.1408	0
MSTRG.1409	845
MSTRG.22992	280
MSTRG.23850	1
MSTRG.23851	8
MSTRG.23852	80
MSTRG.23853	471
MSTRG.23854	13
MSTRG.23855	1075
MSTRG.23856	0
MSTRG.23857	0
MSTRG.23858	317
MSTRG.23859	0
MSTRG.8232	19
MSTRG.21980	454
MSTRG.21981	30
MSTRG.21982	0
MSTRG.21983	0
MSTRG.21984	3
MSTRG.21985	0
MSTRG.21986	143
MSTRG.21987	1924
MSTRG.21988	159
MSTRG.21989	146
MSTRG.30116	114
MSTRG.1963	0
MSTRG.13918	786
MSTRG.13919	15
MSTRG.13916	0
MSTRG.13917	452
MSTRG.13914	438
MSTRG.13915	0
MSTRG.13912	45
MSTRG.13913	3009
MSTRG.13910	1110
MSTRG.13911	3652
MSTRG.26512	4845
MSTRG.26513	5
MSTRG.26510	47
MSTRG.26511	4200
MSTRG.26516	696
MSTRG.26517	120
MSTRG.26514	258
MSTRG.26515	914
MSTRG.26518	331
MSTRG.26519	20
MSTRG.12061	1276
MSTRG.12060	73
MSTRG.12063	1233
MSTRG.12062	120
MSTRG.12065	0
MSTRG.12064	189
MSTRG.12067	0
MSTRG.12066	0
MSTRG.12069	966
MSTRG.12068	0
MSTRG.17747	1519
MSTRG.17746	817
MSTRG.17745	45
MSTRG.17744	5
MSTRG.17743	501
MSTRG.17742	215
MSTRG.17741	8
MSTRG.17740	0
MSTRG.17749	792
MSTRG.17748	572
MSTRG.24859	821
MSTRG.24858	21
MSTRG.3022	7799
MSTRG.3023	15112
MSTRG.3024	70
MSTRG.3025	13
MSTRG.3026	0
MSTRG.3027	0
MSTRG.3028	5332
MSTRG.3029	5429
MSTRG.24853	0
MSTRG.24852	11
MSTRG.16296	294
MSTRG.24854	5
MSTRG.24857	72
MSTRG.24856	385
MSTRG.28169	0
MSTRG.28168	0
MSTRG.28165	2369
MSTRG.28164	82
MSTRG.28167	39
MSTRG.28166	899
MSTRG.28161	7
MSTRG.28160	51
MSTRG.28163	293
MSTRG.28162	498
MSTRG.30159	0
MSTRG.6903	25
MSTRG.32800	0
MSTRG.11749	0
MSTRG.9706	187
MSTRG.9705	0
MSTRG.9704	3135
MSTRG.9703	220
