ID	S3
MSTRG.21639	2536
MSTRG.9246	3675
MSTRG.9247	300
MSTRG.9244	506
MSTRG.9245	2345
MSTRG.9242	239
MSTRG.9243	201
MSTRG.9240	774
MSTRG.9241	208
MSTRG.9248	142
MSTRG.9249	0
MSTRG.6311	61
MSTRG.28937	252
MSTRG.24724	856
MSTRG.6313	0
MSTRG.6312	27
MSTRG.6315	104
MSTRG.6314	22
MSTRG.30461	1711
MSTRG.30460	81
MSTRG.30463	2381
MSTRG.30462	5385
MSTRG.30465	1011
MSTRG.30464	0
MSTRG.30467	0
MSTRG.30466	0
MSTRG.30469	0
MSTRG.30468	0
MSTRG.6316	0
MSTRG.34371	10
MSTRG.6431	1620
MSTRG.34373	33
MSTRG.34372	37
MSTRG.34375	2345
MSTRG.6435	2600
MSTRG.6436	0
MSTRG.6437	2
MSTRG.34379	274
MSTRG.6439	1519
MSTRG.7016	9991
MSTRG.22069	4
MSTRG.56	18
MSTRG.57	461
MSTRG.54	1084
MSTRG.55	333
MSTRG.52	0
MSTRG.53	0
MSTRG.50	50
MSTRG.51	7
MSTRG.58	79
MSTRG.59	0
MSTRG.28681	0
MSTRG.28873	1
MSTRG.28872	0
MSTRG.28871	0
MSTRG.28870	16
MSTRG.6298	543
MSTRG.6299	6511
MSTRG.28875	11
MSTRG.30365	38
MSTRG.6294	2800
MSTRG.6295	10944
MSTRG.6296	240
MSTRG.6297	2004
MSTRG.6290	40
MSTRG.6291	7
MSTRG.6292	578
MSTRG.6293	38
MSTRG.37110	800
MSTRG.37111	0
MSTRG.37112	848
MSTRG.37113	589
MSTRG.37114	5734
MSTRG.37115	6
MSTRG.37116	89
MSTRG.37117	728
MSTRG.37118	0
MSTRG.37119	32
MSTRG.7741	867
MSTRG.7740	23
MSTRG.7743	52
MSTRG.7742	714
MSTRG.7745	3
MSTRG.7744	1460
MSTRG.7747	2
MSTRG.7746	144
MSTRG.7749	5698
MSTRG.7748	0
MSTRG.30939	0
MSTRG.33373	216
MSTRG.22063	23
MSTRG.30933	0
MSTRG.37243	0
MSTRG.30932	0
MSTRG.26889	0
MSTRG.24993	0
MSTRG.18694	0
MSTRG.29834	3173
MSTRG.29835	461
MSTRG.29836	62
MSTRG.29837	69
MSTRG.29830	1930
MSTRG.29831	8092
MSTRG.29832	329
MSTRG.29833	14
MSTRG.29838	622
MSTRG.29839	6
MSTRG.8928	1249
MSTRG.8929	800
MSTRG.8920	0
MSTRG.8921	393
MSTRG.8922	56
MSTRG.8923	4
MSTRG.8924	14
MSTRG.8925	0
MSTRG.8926	3
MSTRG.8927	8
MSTRG.29568	530
MSTRG.18697	0
MSTRG.29569	0
MSTRG.20228	0
MSTRG.20229	0
MSTRG.20226	487
MSTRG.12416	662
MSTRG.20224	0
MSTRG.20225	1267
MSTRG.20222	0
MSTRG.20223	875
MSTRG.20220	759
MSTRG.20221	217
MSTRG.439	9
MSTRG.438	4
MSTRG.437	34
MSTRG.436	1116
MSTRG.435	104
MSTRG.434	2896
MSTRG.433	3064
MSTRG.432	0
MSTRG.431	21
MSTRG.430	1232
MSTRG.30994	503
MSTRG.37947	21
MSTRG.37946	944
MSTRG.37945	0
MSTRG.37944	3367
MSTRG.37943	822
MSTRG.37942	3
MSTRG.37941	725
MSTRG.37940	7268
MSTRG.37949	228
MSTRG.37948	19
MSTRG.31479	4264
MSTRG.31478	304
MSTRG.31471	12975
MSTRG.31470	0
MSTRG.31473	926
MSTRG.31472	348
MSTRG.31475	197
MSTRG.31474	28
MSTRG.31477	997
MSTRG.31476	303
MSTRG.5858	19
MSTRG.17288	9
MSTRG.17289	1754
MSTRG.17286	1282
MSTRG.17287	15
MSTRG.17284	316
MSTRG.17285	1818
MSTRG.23748	433
MSTRG.17283	138
MSTRG.17280	0
MSTRG.17281	370
MSTRG.21579	1030
MSTRG.21578	764
MSTRG.21575	4
MSTRG.21574	968
MSTRG.21577	0
MSTRG.21576	0
MSTRG.21571	131
MSTRG.21570	0
MSTRG.21573	109
MSTRG.21572	5227
MSTRG.14881	2
MSTRG.14880	2881
MSTRG.14883	0
MSTRG.14882	861
MSTRG.14885	819
MSTRG.14884	1851
MSTRG.14887	416
MSTRG.14886	13
MSTRG.14889	983
MSTRG.14888	5
MSTRG.30708	7
MSTRG.30709	895
MSTRG.31248	1073
MSTRG.30700	81
MSTRG.30701	139
MSTRG.30702	139
MSTRG.30703	23
MSTRG.30704	473
MSTRG.30705	1747
MSTRG.30706	7815
MSTRG.30707	92
MSTRG.29564	3
MSTRG.29565	49
MSTRG.17394	0
MSTRG.28680	0
MSTRG.31589	17
MSTRG.28682	0
MSTRG.28683	23
MSTRG.28684	0
MSTRG.28685	0
MSTRG.28686	6
MSTRG.28687	0
MSTRG.28688	0
MSTRG.28689	10
MSTRG.409	2046
MSTRG.20607	751
MSTRG.16627	76
MSTRG.16626	0
MSTRG.16625	61
MSTRG.16624	975
MSTRG.16623	500
MSTRG.16622	0
MSTRG.16621	1364
MSTRG.16620	487
MSTRG.16629	285
MSTRG.16628	36
MSTRG.11938	1152
MSTRG.11939	311
MSTRG.11932	10
MSTRG.11933	0
MSTRG.11930	0
MSTRG.11931	0
MSTRG.11936	3619
MSTRG.11937	96
MSTRG.11934	61
MSTRG.11935	68
MSTRG.29489	0
MSTRG.22179	0
MSTRG.29485	2866
MSTRG.29484	0
MSTRG.29487	794
MSTRG.29486	9
MSTRG.29481	2353
MSTRG.29480	792
MSTRG.29483	112
MSTRG.29482	419
MSTRG.23223	3317
MSTRG.23222	0
MSTRG.23221	1395
MSTRG.23220	0
MSTRG.23227	15
MSTRG.23226	9928
MSTRG.23225	722
MSTRG.23224	269
MSTRG.23229	72
MSTRG.23228	2857
MSTRG.25683	11
MSTRG.25682	0
MSTRG.25681	0
MSTRG.25680	0
MSTRG.25687	0
MSTRG.25686	5
MSTRG.25685	0
MSTRG.25684	1226
MSTRG.25689	0
MSTRG.25688	0
MSTRG.29157	269
MSTRG.29156	1894
MSTRG.29155	24
MSTRG.29154	650
MSTRG.29153	4823
MSTRG.29152	22
MSTRG.29151	100
MSTRG.29150	191
MSTRG.29159	1871
MSTRG.29158	4504
MSTRG.35695	2204
MSTRG.35694	204
MSTRG.31365	39
MSTRG.32423	1496
MSTRG.32422	27
MSTRG.32728	283
MSTRG.32421	953
MSTRG.32729	48
MSTRG.22798	0
MSTRG.22799	0
MSTRG.32420	63
MSTRG.27033	3053
MSTRG.22790	6663
MSTRG.22791	179
MSTRG.22792	1987
MSTRG.22793	346
MSTRG.22794	0
MSTRG.27030	65
MSTRG.22796	346
MSTRG.22797	68
MSTRG.26088	244
MSTRG.26089	0
MSTRG.27031	0
MSTRG.32425	10
MSTRG.19168	2001
MSTRG.26080	895
MSTRG.26081	15
MSTRG.26082	0
MSTRG.26083	721
MSTRG.26084	3838
MSTRG.26085	10
MSTRG.26086	0
MSTRG.26087	3096
MSTRG.27034	0
MSTRG.27035	1028
MSTRG.31367	0
MSTRG.24792	0
MSTRG.24793	0
MSTRG.24790	4
MSTRG.24791	0
MSTRG.24796	0
MSTRG.24797	0
MSTRG.24794	0
MSTRG.24795	0
MSTRG.24798	6
MSTRG.24799	55
MSTRG.401	1451
MSTRG.31366	752
MSTRG.26332	0
MSTRG.26333	0
MSTRG.26330	0
MSTRG.26331	0
MSTRG.26336	5
MSTRG.26337	15
MSTRG.26334	351
MSTRG.26335	3038
MSTRG.26338	6
MSTRG.26339	994
MSTRG.2150	104
MSTRG.24244	0
MSTRG.24245	0
MSTRG.24246	0
MSTRG.24247	315
MSTRG.24240	0
MSTRG.24241	0
MSTRG.24242	0
MSTRG.24243	0
MSTRG.14412	6
MSTRG.14413	6
MSTRG.14410	9
MSTRG.14411	0
MSTRG.24248	0
MSTRG.24249	0
MSTRG.14414	7
MSTRG.18569	3492
MSTRG.25645	0
MSTRG.29118	4805
MSTRG.31363	525
MSTRG.9519	195
MSTRG.31362	967
MSTRG.11152	303
MSTRG.29115	10090
MSTRG.25648	0
MSTRG.2940	0
MSTRG.2941	0
MSTRG.10917	0
MSTRG.10916	0
MSTRG.10915	36
MSTRG.10914	1356
MSTRG.10913	340
MSTRG.10912	102
MSTRG.10911	0
MSTRG.10910	185
MSTRG.10919	0
MSTRG.10918	0
MSTRG.2948	4613
MSTRG.2949	40
MSTRG.38483	31
MSTRG.38482	1372
MSTRG.38481	49
MSTRG.38480	2
MSTRG.38487	2260
MSTRG.38486	60
MSTRG.38485	13
MSTRG.38484	1235
MSTRG.38489	8
MSTRG.38488	374
MSTRG.3427	0
MSTRG.12519	446
MSTRG.12518	2168
MSTRG.19769	0
MSTRG.19768	0
MSTRG.12511	395
MSTRG.12510	826
MSTRG.12513	2144
MSTRG.12512	0
MSTRG.19763	18
MSTRG.19762	70
MSTRG.19761	303
MSTRG.19760	148
MSTRG.33709	8
MSTRG.33708	2
MSTRG.33701	19
MSTRG.33700	0
MSTRG.33703	11044
MSTRG.33702	333
MSTRG.33705	0
MSTRG.33704	0
MSTRG.33707	39
MSTRG.33706	34
MSTRG.2719	1176
MSTRG.2718	26
MSTRG.34953	1287
MSTRG.34952	139
MSTRG.34955	662
MSTRG.34954	0
MSTRG.7949	81
MSTRG.34956	0
MSTRG.2711	1697
MSTRG.2710	0
MSTRG.7945	989
MSTRG.2712	7
MSTRG.2715	64
MSTRG.7942	1117
MSTRG.7941	0
MSTRG.7940	84
MSTRG.19189	2
MSTRG.19188	238
MSTRG.19183	813
MSTRG.19182	548
MSTRG.19181	1625
MSTRG.19180	367
MSTRG.19187	150
MSTRG.19186	3258
MSTRG.19185	0
MSTRG.19184	0
MSTRG.32078	0
MSTRG.32079	0
MSTRG.32070	56
MSTRG.32071	0
MSTRG.32072	0
MSTRG.32073	8
MSTRG.32074	651
MSTRG.32075	196
MSTRG.32076	660
MSTRG.32077	0
MSTRG.9899	0
MSTRG.9898	0
MSTRG.9897	162
MSTRG.9896	24
MSTRG.9895	0
MSTRG.9894	0
MSTRG.9893	0
MSTRG.9892	8944
MSTRG.9891	0
MSTRG.9890	670
MSTRG.20028	481
MSTRG.20029	28
MSTRG.20024	88
MSTRG.20025	1401
MSTRG.20026	749
MSTRG.20027	0
MSTRG.20020	417
MSTRG.20021	2964
MSTRG.20022	6859
MSTRG.20023	204
MSTRG.631	3169
MSTRG.630	2866
MSTRG.633	2536
MSTRG.632	1703
MSTRG.635	21
MSTRG.634	100
MSTRG.637	1842
MSTRG.636	921
MSTRG.639	60
MSTRG.638	464
MSTRG.8416	55
MSTRG.8417	118
MSTRG.8410	5523
MSTRG.8411	112
MSTRG.8412	0
MSTRG.8413	1818
MSTRG.4713	0
MSTRG.4712	1307
MSTRG.4711	0
MSTRG.4710	28
MSTRG.4717	1696
MSTRG.4716	119
MSTRG.4715	2767
MSTRG.4714	1364
MSTRG.4719	74
MSTRG.4718	11
MSTRG.20796	431
MSTRG.20797	32
MSTRG.20794	367
MSTRG.20795	54
MSTRG.20792	31
MSTRG.20793	195
MSTRG.20790	1
MSTRG.20791	14
MSTRG.31677	152
MSTRG.31676	34
MSTRG.31675	0
MSTRG.31674	0
MSTRG.31673	2
MSTRG.31672	0
MSTRG.31671	0
MSTRG.20799	307
MSTRG.987	2
MSTRG.986	1
MSTRG.985	0
MSTRG.984	3
MSTRG.983	0
MSTRG.982	1
MSTRG.35709	55
MSTRG.980	27
MSTRG.35707	151
MSTRG.35706	1413
MSTRG.35705	20
MSTRG.35704	0
MSTRG.35703	5
MSTRG.35702	617
MSTRG.989	1426
MSTRG.988	224
MSTRG.21773	0
MSTRG.21772	171
MSTRG.21771	0
MSTRG.21770	3686
MSTRG.5394	104
MSTRG.5395	0
MSTRG.21775	5
MSTRG.21774	59
MSTRG.5398	3188
MSTRG.5399	39
MSTRG.21779	40
MSTRG.21778	1715
MSTRG.24421	0
MSTRG.19764	4
MSTRG.24422	58
MSTRG.37631	0
MSTRG.37630	36
MSTRG.37633	0
MSTRG.37632	821
MSTRG.37635	0
MSTRG.37634	6
MSTRG.37637	15
MSTRG.37636	463
MSTRG.37639	1197
MSTRG.37638	689
MSTRG.36940	2009
MSTRG.36941	0
MSTRG.36942	0
MSTRG.36943	0
MSTRG.5978	6
MSTRG.5979	366
MSTRG.36946	667
MSTRG.36947	480
MSTRG.36948	0
MSTRG.36949	0
MSTRG.5976	23
MSTRG.5977	0
MSTRG.5970	237
MSTRG.5971	149
MSTRG.5972	0
MSTRG.5973	3860
MSTRG.28446	0
MSTRG.28447	0
MSTRG.28444	0
MSTRG.28445	778
MSTRG.28442	25
MSTRG.28443	67
MSTRG.28440	4
MSTRG.28441	4642
MSTRG.28448	3730
MSTRG.28449	0
MSTRG.38814	67
MSTRG.38815	0
MSTRG.38816	0
MSTRG.38817	46
MSTRG.38810	1805
MSTRG.38811	0
MSTRG.38812	2
MSTRG.38813	2697
MSTRG.38818	117
MSTRG.38819	90
MSTRG.36178	5
MSTRG.37099	969
MSTRG.37098	95
MSTRG.37095	0
MSTRG.37094	0
MSTRG.37097	317
MSTRG.37096	0
MSTRG.37091	9715
MSTRG.33062	1006
MSTRG.37093	10
MSTRG.37092	253
MSTRG.26818	1617
MSTRG.24506	209
MSTRG.33068	0
MSTRG.26812	21
MSTRG.8120	1186
MSTRG.8121	127
MSTRG.8122	561
MSTRG.29315	11741
MSTRG.29314	77
MSTRG.29317	1579
MSTRG.29316	681
MSTRG.7532	6
MSTRG.7533	409
MSTRG.7530	0
MSTRG.7531	1014
MSTRG.8124	1280
MSTRG.29319	0
MSTRG.29318	2569
MSTRG.7538	5612
MSTRG.7539	0
MSTRG.22898	9
MSTRG.32919	8
MSTRG.32918	385
MSTRG.8126	296
MSTRG.32913	5033
MSTRG.32912	25
MSTRG.32911	0
MSTRG.32910	4879
MSTRG.32917	933
MSTRG.32916	212
MSTRG.32915	233
MSTRG.32914	76
MSTRG.24903	0
MSTRG.24902	0
MSTRG.24901	0
MSTRG.24900	0
MSTRG.24906	6
MSTRG.18522	0
MSTRG.24302	3422
MSTRG.18523	174
MSTRG.18520	343
MSTRG.6593	14
MSTRG.18521	5
MSTRG.6592	13
MSTRG.18526	431
MSTRG.38728	3484
MSTRG.18527	0
MSTRG.38729	2434
MSTRG.18524	241
MSTRG.34256	92
MSTRG.12419	1
MSTRG.6596	2018
MSTRG.24008	0
MSTRG.24009	0
MSTRG.6595	801
MSTRG.24002	68
MSTRG.24003	1747
MSTRG.24000	520
MSTRG.28777	112
MSTRG.24006	83
MSTRG.24007	0
MSTRG.24004	128
MSTRG.24005	258
MSTRG.38722	715
MSTRG.22893	1270
MSTRG.1908	585
MSTRG.34258	72
MSTRG.13995	64
MSTRG.34259	841
MSTRG.22892	1
MSTRG.1400	157
MSTRG.1401	0
MSTRG.30288	0
MSTRG.1408	0
MSTRG.1409	882
MSTRG.22992	245
MSTRG.23850	0
MSTRG.23851	20
MSTRG.23852	114
MSTRG.23853	709
MSTRG.23854	113
MSTRG.23855	45
MSTRG.23856	0
MSTRG.23857	0
MSTRG.23858	532
MSTRG.23859	12
MSTRG.8232	18
MSTRG.21980	382
MSTRG.21981	26
MSTRG.21982	0
MSTRG.21983	0
MSTRG.21984	3
MSTRG.21985	0
MSTRG.21986	108
MSTRG.21987	2101
MSTRG.21988	131
MSTRG.21989	142
MSTRG.30116	58
MSTRG.1963	5
MSTRG.13918	770
MSTRG.13919	12
MSTRG.13916	0
MSTRG.13917	378
MSTRG.13914	261
MSTRG.13915	0
MSTRG.13912	68
MSTRG.13913	3764
MSTRG.13910	399
MSTRG.13911	1372
MSTRG.26512	4874
MSTRG.26513	9
MSTRG.26510	38
MSTRG.26511	3118
MSTRG.26516	803
MSTRG.26517	128
MSTRG.26514	188
MSTRG.26515	781
MSTRG.26518	522
MSTRG.26519	24
MSTRG.12061	1001
MSTRG.12060	160
MSTRG.12063	1744
MSTRG.12062	139
MSTRG.12065	0
MSTRG.12064	284
MSTRG.12067	0
MSTRG.12066	0
MSTRG.12069	1302
MSTRG.12068	0
MSTRG.17747	2214
MSTRG.17746	896
MSTRG.17745	29
MSTRG.17744	11
MSTRG.17743	1024
MSTRG.17742	23
MSTRG.17741	22
MSTRG.17740	3
MSTRG.17749	1339
MSTRG.17748	701
MSTRG.24859	646
MSTRG.24858	0
MSTRG.3022	5615
MSTRG.3023	10503
MSTRG.3024	67
MSTRG.3025	18
MSTRG.3026	0
MSTRG.3027	0
MSTRG.3028	3592
MSTRG.3029	4035
MSTRG.24853	20
MSTRG.24852	270
MSTRG.16296	473
MSTRG.24854	19
MSTRG.24857	45
MSTRG.24856	255
MSTRG.28169	0
MSTRG.28168	0
MSTRG.28165	2478
MSTRG.28164	85
MSTRG.28167	53
MSTRG.28166	906
MSTRG.28161	0
MSTRG.28160	18
MSTRG.28163	1187
MSTRG.28162	1938
MSTRG.30159	0
MSTRG.6903	36
MSTRG.32800	0
MSTRG.11749	2
MSTRG.9706	183
MSTRG.9705	0
MSTRG.9704	4317
MSTRG.9703	420
