#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO:0005634	nucleus	45	4229	0.23	0.0030	3702.AT1G06040.1,3702.AT1G07320.1,3702.AT1G20610.1,3702.AT1G26930.1,3702.AT1G29150.1,3702.AT1G50420.1,3702.AT1G51510.1,3702.AT1G59900.1,3702.AT1G66170.1,3702.AT1G68520.1,3702.AT1G74310.1,3702.AT1G75950.1,3702.AT2G01430.1,3702.AT2G27710.1,3702.AT2G31660.1,3702.AT3G07650.1,3702.AT3G12600.1,3702.AT3G18040.1,3702.AT3G52590.1,3702.AT3G56900.1,3702.AT4G01850.1,3702.AT4G09820.1,3702.AT4G33260.1,3702.AT4G34660.1,3702.AT4G37790.1,3702.AT5G03280.1,3702.AT5G04870.1,3702.AT5G06460.1,3702.AT5G06950.1,3702.AT5G09860.1,3702.AT5G13930.1,3702.AT5G14620.1,3702.AT5G16790.1,3702.AT5G19330.1,3702.AT5G20910.1,3702.AT5G21326.1,3702.AT5G35530.1,3702.AT5G39320.1,3702.AT5G51940.1,3702.AT5G56280.1,3702.AT5G56780.1,3702.AT5G58290.1,3702.AT5G59910.1,3702.AT5G64960.1,3702.AT5G67480.2	STO,RPL4,CYCB2;3,AT1G26930,ATS9,SCL3,Y14,At1g59900,MMD1,BBX14,HSP101,SKP1,HB17,AT2G27710,SAD2,COL9,NUDT16,MPK9,UBQ1,AT3G56900,SAM-2,TT8,CDC20.2,AT4G34660,HAT22,EIN2,CPK1,UBA2,AHBP-1B,THO1,TT4,DRM2,THO7A,ARIA,AIP2,CIPK26,AT5G35530,UDG4,NRPB6A,CSN6A,ET2,RPT3,HTB4,CDKC2,BT4
GO:0009506	plasmodesma	14	709	0.5	0.0030	3702.AT1G29150.1,3702.AT1G63000.1,3702.AT2G20750.1,3702.AT2G41480.1,3702.AT3G47780.1,3702.AT3G62020.1,3702.AT4G01850.1,3702.AT4G28250.1,3702.AT5G15180.1,3702.AT5G18070.1,3702.AT5G35530.1,3702.AT5G58290.1,3702.AT5G60930.1,3702.AT5G64120.1	ATS9,NRS/ER,EXPB1,AT2G41480,ABCA7,GLP10,SAM-2,EXPB3,AT5G15180,DRT101,AT5G35530,RPT3,AT5G60930,AT5G64120
GO:0031984	organelle subcompartment	20	1306	0.39	0.0030	3702.AT1G06680.1,3702.AT1G06890.1,3702.AT1G07320.1,3702.AT1G10130.1,3702.AT1G23010.1,3702.AT1G27320.1,3702.AT1G30630.1,3702.AT1G31330.1,3702.AT1G49970.1,3702.AT1G66340.1,3702.AT3G49100.1,3702.AT3G61470.1,3702.AT4G10340.1,3702.AT5G01990.1,3702.AT5G03280.1,3702.AT5G03520.1,3702.AT5G23040.1,3702.AT5G26980.1,3702.AT5G59910.1,3702.ATCG00740.1	PSBP-1,AT1G06890,RPL4,ECA3,LPR1,HK3,AT1G30630,PSAF,CLPR1,ETR1,AT3G49100,LHCA2,LHCB5,AT5G01990,EIN2,RAB8C,CPP1,SYP41,HTB4,RPOA
GO:0009579	thylakoid	10	483	0.52	0.0122	3702.AT1G06680.1,3702.AT1G07320.1,3702.AT1G31330.1,3702.AT1G49970.1,3702.AT2G45870.1,3702.AT3G61470.1,3702.AT4G10340.1,3702.AT5G23040.1,3702.AT5G59910.1,3702.ATCG00740.1	PSBP-1,RPL4,PSAF,CLPR1,AT2G45870,LHCA2,LHCB5,CPP1,HTB4,RPOA
GO:0005576	extracellular region	20	1502	0.33	0.0125	3702.AT1G06680.1,3702.AT1G33811.1,3702.AT1G50480.1,3702.AT1G63000.1,3702.AT2G20750.1,3702.AT2G23540.1,3702.AT2G36710.1,3702.AT2G41480.1,3702.AT3G54940.2,3702.AT3G62020.1,3702.AT4G01850.1,3702.AT4G03210.1,3702.AT4G28250.1,3702.AT5G03610.1,3702.AT5G06720.1,3702.AT5G15180.1,3702.AT5G19730.1,3702.AT5G39320.1,3702.AT5G64120.1,3702.AT5G66460.1	PSBP-1,AT1G33811,THFS,NRS/ER,EXPB1,AT2G23540,AT2G36710,AT2G41480,AT3G54940,GLP10,SAM-2,XTH9,EXPB3,AT5G03610,PA2,AT5G15180,AT5G19730,UDG4,AT5G64120,MAN7
GO:0005618	cell wall	12	668	0.46	0.0125	3702.AT2G20750.1,3702.AT2G26450.1,3702.AT2G36710.1,3702.AT2G41480.1,3702.AT3G62020.1,3702.AT4G01850.1,3702.AT4G03210.1,3702.AT4G28250.1,3702.AT5G15180.1,3702.AT5G19730.1,3702.AT5G58290.1,3702.AT5G64120.1	EXPB1,AT2G26450,AT2G36710,AT2G41480,GLP10,SAM-2,XTH9,EXPB3,AT5G15180,AT5G19730,RPT3,AT5G64120
GO:0005786	signal recognition particle, endoplasmic reticulum targeting	2	8	1.6	0.0149	3702.AT1G48900.1,3702.AT3G49100.1	AT1G48900,AT3G49100
GO:0009534	chloroplast thylakoid	9	423	0.53	0.0149	3702.AT1G06680.1,3702.AT1G07320.1,3702.AT1G31330.1,3702.AT1G49970.1,3702.AT3G61470.1,3702.AT4G10340.1,3702.AT5G23040.1,3702.AT5G59910.1,3702.ATCG00740.1	PSBP-1,RPL4,PSAF,CLPR1,LHCA2,LHCB5,CPP1,HTB4,RPOA
GO:0009522	photosystem I	3	39	1.09	0.0183	3702.AT1G31330.1,3702.AT3G61470.1,3702.AT4G10340.1	PSAF,LHCA2,LHCB5
GO:0009521	photosystem	4	87	0.87	0.0196	3702.AT1G06680.1,3702.AT1G31330.1,3702.AT3G61470.1,3702.AT4G10340.1	PSBP-1,PSAF,LHCA2,LHCB5
GO:0071944	cell periphery	31	2954	0.23	0.0212	3702.AT1G11050.1,3702.AT1G27320.1,3702.AT1G50480.1,3702.AT1G63000.1,3702.AT1G75270.1,3702.AT1G75950.1,3702.AT2G02860.1,3702.AT2G20750.1,3702.AT2G26450.1,3702.AT2G26830.1,3702.AT2G27710.1,3702.AT2G36710.1,3702.AT2G40890.1,3702.AT2G41480.1,3702.AT3G22180.1,3702.AT3G26570.1,3702.AT3G47780.1,3702.AT3G62020.1,3702.AT4G01850.1,3702.AT4G03210.1,3702.AT4G28250.1,3702.AT4G34660.1,3702.AT5G03520.1,3702.AT5G15180.1,3702.AT5G19330.1,3702.AT5G19730.1,3702.AT5G21326.1,3702.AT5G58290.1,3702.AT5G64120.1,3702.AT5G64330.1,3702.AT5G66460.1	AT1G11050,HK3,THFS,NRS/ER,DHAR2,SKP1,SUT2,EXPB1,AT2G26450,emb1187,AT2G27710,AT2G36710,CYP98A3,AT2G41480,AT3G22180,PHT2;1,ABCA7,GLP10,SAM-2,XTH9,EXPB3,AT4G34660,RAB8C,AT5G15180,ARIA,AT5G19730,CIPK26,RPT3,AT5G64120,NPH3,MAN7
GO:0031090	organelle membrane	23	1985	0.27	0.0233	3702.AT1G06890.1,3702.AT1G10130.1,3702.AT1G23010.1,3702.AT1G27320.1,3702.AT1G30630.1,3702.AT1G66340.1,3702.AT2G41700.1,3702.AT2G45870.1,3702.AT3G12500.1,3702.AT3G22180.1,3702.AT3G26570.1,3702.AT3G30390.2,3702.AT3G49100.1,3702.AT4G34660.1,3702.AT5G01990.1,3702.AT5G03280.1,3702.AT5G03520.1,3702.AT5G04870.1,3702.AT5G13930.1,3702.AT5G22350.1,3702.AT5G23040.1,3702.AT5G26980.1,3702.AT5G67480.2	AT1G06890,ECA3,LPR1,HK3,AT1G30630,ETR1,ABCA1,AT2G45870,HCHIB,AT3G22180,PHT2;1,AT3G30390,AT3G49100,AT4G34660,AT5G01990,EIN2,RAB8C,CPK1,TT4,ELM1,CPP1,SYP41,BT4
GO:0009941	chloroplast envelope	10	584	0.44	0.0288	3702.AT1G06680.1,3702.AT1G31330.1,3702.AT1G49970.1,3702.AT1G74310.1,3702.AT2G45870.1,3702.AT3G26570.1,3702.AT3G61470.1,3702.AT4G10340.1,3702.AT5G23040.1,3702.AT5G26820.1	PSBP-1,PSAF,CLPR1,HSP101,AT2G45870,PHT2;1,LHCA2,LHCB5,CPP1,IREG3
GO:0000347	THO complex	2	14	1.36	0.0296	3702.AT5G09860.1,3702.AT5G16790.1	THO1,THO7A
GO:0012505	endomembrane system	20	1753	0.26	0.0450	3702.AT1G06890.1,3702.AT1G10130.1,3702.AT1G23010.1,3702.AT1G27320.1,3702.AT1G30630.1,3702.AT1G66340.1,3702.AT2G02860.1,3702.AT2G31660.1,3702.AT2G40890.1,3702.AT3G49100.1,3702.AT3G56900.1,3702.AT4G00900.1,3702.AT4G34660.1,3702.AT5G01990.1,3702.AT5G03280.1,3702.AT5G03520.1,3702.AT5G06720.1,3702.AT5G13930.1,3702.AT5G26980.1,3702.AT5G41610.1	AT1G06890,ECA3,LPR1,HK3,AT1G30630,ETR1,SUT2,SAD2,CYP98A3,AT3G49100,AT3G56900,ECA2,AT4G34660,AT5G01990,EIN2,RAB8C,PA2,TT4,SYP41,CHX18
