#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
CL:7067	mixed, incl. DNA condensation, and condensed nuclear chromosome, centromeric region	5	17	1.05	0.0245	3702.AT1G03780.3,3702.AT3G48210.1,3702.AT3G57060.2,3702.AT4G32830.1,3702.AT5G37630.1	At1g03780,AT3G48210,AT3G57060,AUR1,EMB2656
CL:12367	mixed, incl. iron-sulfur cluster assembly, and response to nitrate	12	131	0.54	0.0265	3702.AT1G07030.1,3702.AT1G08090.1,3702.AT1G37130.1,3702.AT2G32720.1,3702.AT2G38290.1,3702.AT3G15660.1,3702.AT4G22220.1,3702.AT5G47120.1,3702.AT5G50200.2,3702.AT5G50960.1,3702.AT5G53560.1,3702.AT5G66950.1	AT1G07030,NRT2:1,NIA2,CB5-B,AMT2,GRX4,ISU1,BI1,WR3,NBP35,CB5-E,AT5G66950
CL:27073	cheY-homologous receiver domain, and HPT domain superfamily	5	19	1.0	0.0265	3702.AT1G10470.1,3702.AT1G27320.1,3702.AT2G17820.1,3702.AT5G10720.1,3702.AT5G35750.1	ARR4,HK3,HK1,HK5,HK2
CL:40792	mixed, incl. glycosylation, and pectin biosynthetic process	11	115	0.56	0.0292	3702.AT1G26810.1,3702.AT1G30000.1,3702.AT2G20370.1,3702.AT3G03050.1,3702.AT3G10320.1,3702.AT3G21310.1,3702.AT3G30300.1,3702.AT3G48820.1,3702.AT3G61130.1,3702.AT5G11730.1,3702.AT5G55500.1	GALT1,MNS3,MUR3,CSLD3,AT3G10320,AT3G21310,AT3G30300,AT3G48820,GAUT1,AT5G11730,XYLT
CL:10046	Metabolism of nucleotides, and pyrimidine ribonucleoside metabolic process	8	64	0.68	0.0337	3702.AT1G05620.1,3702.AT2G03590.1,3702.AT2G36310.1,3702.AT2G37250.1,3702.AT3G23580.1,3702.AT3G57610.1,3702.AT5G23300.1,3702.AT5G63400.1	URH2,UPS1,URH1,ADK,RNR2A,ADSS,PYRD,At5g63400
CL:6996	Assembly of the pre-replicative complex, and Unwinding of DNA	5	22	0.94	0.0358	3702.AT1G26840.1,3702.AT2G20980.1,3702.AT3G09660.1,3702.AT4G16970.1,3702.AT5G49010.1	ORC6,MCM10,MCM8,AT4G16970,SLD5
CL:11290	Starch and sucrose metabolism, and starch catabolic process	10	105	0.56	0.0457	3702.AT1G04920.1,3702.AT1G43670.1,3702.AT1G62660.1,3702.AT1G66430.1,3702.AT1G76130.1,3702.AT3G20440.2,3702.AT3G29320.1,3702.AT3G52180.1,3702.AT4G02280.1,3702.AT4G24040.1	SPS3F,FBP,AT1G62660,AT1G66430,AMY2,EMB2729,AT3G29320,SEX4,SUS3,TRE1
CL:12524	cellular response to nitrate, and Ammonia transport	4	13	1.07	0.0457	3702.AT1G08090.1,3702.AT1G37130.1,3702.AT2G38290.1,3702.AT5G50200.2	NRT2:1,NIA2,AMT2,WR3
CL:7785	Inactivation of APC/C via direct inhibition of the APC/C complex	3	5	1.36	0.0462	3702.AT1G44110.1,3702.AT3G19590.1,3702.AT4G33260.1	CYCA1;1,BUB3.1,CDC20.2
CL:9182	Carbon metabolism, and glutamine family amino acid metabolic process	14	192	0.44	0.0472	3702.AT1G16300.1,3702.AT1G65960.2,3702.AT1G75330.1,3702.AT1G79530.1,3702.AT2G22780.1,3702.AT2G44350.2,3702.AT3G02360.2,3702.AT3G06483.1,3702.AT5G07440.1,3702.AT5G11670.1,3702.AT5G17330.1,3702.AT5G52920.1,3702.AT5G53460.1,3702.AT5G64380.1	GAPCP-2,GAD2,OTC,GAPCP-1,PMDH1,ATCS,AT3G02360,PDK,GDH2,NADP-ME2,GAD,PKP-BETA1,GLT1,AT5G64380
