jg11489.t1	GO:0003677
jg12113.t1	GO:0046872
jg12400.t1	GO:0003677
jg12279.t1	GO:0003677
jg11697.t1	GO:0001883
jg11604.t1	GO:0043130
jg11964.t1	GO:0004553
jg12491.t1	GO:0001883
jg12574.t1	GO:0016861
jg12255.t1	GO:0003677
jg11667.t1	GO:0001883
jg11692.t1	GO:0004553
jg11949.t1	GO:0046872
jg11410.t1	GO:0005347
jg12149.t1	GO:0003677
jg12417.t1	GO:0001883
jg12475.t1	GO:0015075
jg11682.t1	GO:0004364
jg11426.t1	GO:0030695
jg11639.t1	GO:0001883
jg11668.t1	GO:0046872
jg11721.t1	GO:0035064
jg12151.t1	GO:0001883
jg11908.t1	GO:0001883
jg12137.t1	GO:0001883
jg12110.t1	GO:0019888
jg12108.t1	GO:0001883
jg11910.t1	GO:0008194
jg11402.t1	GO:0003677
jg12042.t1	GO:0001883
jg11412.t1	GO:0004842
jg12019.t1	GO:0003677
jg12438.t1	GO:0001883
jg12494.t1	GO:0016811
jg12229.t1	GO:0003723
jg12191.t1	GO:0015075
jg12469.t1	GO:0008168
jg12161.t1	GO:0004553
jg12499.t1	GO:0015075
jg12546.t1	GO:0016706
jg12407.t1	GO:0003723
jg11771.t1	GO:0003677
jg11729.t1	GO:0016702
jg12245.t1	GO:0042578
jg11579.t1	GO:0001883
jg11643.t1	GO:0046872
jg12609.t1	GO:0001883
jg12378.t1	GO:0042578
jg11724.t1	GO:0003723
jg12573.t1	GO:0008168
jg11722.t1	GO:0031406
jg12157.t1	GO:0001883
jg12602.t1	GO:0008194
jg12163.t1	GO:0016763
jg12114.t1	GO:0003677
jg11578.t1	GO:0004842
jg12374.t1	GO:0046872
jg12625.t1	GO:0001883
jg11523.t1	GO:0030414
jg11414.t1	GO:0003723
jg12206.t1	GO:0001883
jg12140.t1	GO:0016702
jg11948.t1	GO:0046872
jg12049.t1	GO:0001883
jg11816.t1	GO:0016616
jg11720.t1	GO:0004553
jg12386.t1	GO:0001883
jg12520.t1	GO:0004462
jg12104.t1	GO:0016717
jg11997.t1	GO:0001883
jg11638.t1	GO:0004553
jg12008.t1	GO:0016758
jg12197.t1	GO:0003723
jg12458.t1	GO:0001883
jg11953.t1	GO:0003677
jg11536.t1	GO:0008168
jg12612.t1	GO:0001883
jg12062.t1	GO:0001883
jg12460.t1	GO:0001883
jg11487.t1	GO:0003677
jg12346.t1	GO:0016616
jg11947.t1	GO:0005342
jg12371.t1	GO:0046872
jg12440.t1	GO:0046872
jg11482.t1	GO:0001883
jg12578.t1	GO:0003723
jg12134.t1	GO:0003677
jg11878.t1	GO:0003723
jg12069.t1	GO:0046872
jg12099.t1	GO:0008168
jg11447.t1	GO:0004553
jg11998.t1	GO:0004553
jg12007.t1	GO:0003677
jg12150.t1	GO:0001883
jg12182.t1	GO:0003677
jg11772.t1	GO:0003723
jg11911.t1	GO:0003723
jg11950.t1	GO:0008168
jg12419.t1	GO:0001883
jg11452.t1	GO:0003677
jg12409.t1	GO:0046872
jg11633.t1	GO:0001883
jg12059.t1	GO:0004842
jg12227.t1	GO:0008168
jg11691.t1	GO:0003723
jg12442.t1	GO:0016702
jg12030.t1	GO:0004842
jg12535.t1	GO:0003677
jg11516.t1	GO:0016747
jg12160.t1	GO:0003723
jg12041.t1	GO:0001883
jg12076.t1	GO:0003723
jg11458.t1	GO:0046872
jg12152.t1	GO:0003677
jg12487.t1	GO:0016831
jg11750.t1	GO:0003677
jg11847.t1	GO:0042578
jg12172.t1	GO:0001883
jg11531.t1	GO:0001883
jg11892.t1	GO:0003677
jg12422.t1	GO:0000982
jg12318.t1	GO:0016298
jg11423.t1	GO:0004842
jg12074.t1	GO:0008168
jg12211.t1	GO:0003723
jg11839.t1	GO:0004553
jg11978.t1	GO:0047066
jg11811.t1	GO:0003677
jg11882.t1	GO:0003723
jg12381.t1	GO:0016615
jg12298.t1	GO:0003723
jg12550.t1	GO:0046872
jg12055.t1	GO:0008236
jg12268.t1	GO:0001883
jg12021.t1	GO:0001883
jg12239.t1	GO:0003677
jg11858.t1	GO:0001883
jg12501.t1	GO:0008194
jg11927.t1	GO:0001883
jg11587.t1	GO:0001883
jg12590.t1	GO:0016747
jg11970.t1	GO:0003677
jg12201.t1	GO:0030695
jg11780.t1	GO:0003677
jg11936.t1	GO:0001883
jg11504.t1	GO:0003677
jg12580.t1	GO:0042578
jg11843.t1	GO:0003677
jg11760.t1	GO:0016628
jg12621.t1	GO:0046872
jg11645.t1	GO:0001883
jg12173.t1	GO:0008168
jg12046.t1	GO:0001883
jg12332.t1	GO:0046872
jg11863.t1	GO:0004518
jg11422.t1	GO:0004842
jg12240.t1	GO:0046872
jg12399.t1	GO:0035091
jg11714.t1	GO:0001883
jg11582.t1	GO:0003677
jg12540.t1	GO:0005342
jg11757.t1	GO:0001883
jg11883.t1	GO:0016671
jg11405.t1	GO:0004842
jg12410.t1	GO:0046872
jg12375.t1	GO:0003723
jg11590.t1	GO:0004657
jg11767.t1	GO:0003677
jg12248.t1	GO:0052689
jg11916.t1	GO:0020037
jg11867.t1	GO:0015631
jg12553.t1	GO:0016301
jg11809.t1	GO:0000095
jg12177.t1	GO:0001067
jg11655.t1	GO:0016641
jg12253.t1	GO:0003677
jg11621.t1	GO:0001883
jg11416.t1	GO:0003723
jg11748.t1	GO:0020037
jg123.t1	GO:0016682
jg122.t1	GO:0046872
jg127.t1	GO:0001883
jg15398.t1	GO:0001883
jg7.t1	GO:0001883
jg8.t1	GO:0001883
jg35221.t1	GO:0001883
jg35220.t1	GO:0001883
jg7445.t1	GO:0001883
jg7439.t1	GO:0015075
jg7441.t1	GO:0001883
jg19036.t1	GO:0016818
jg19576.t1	GO:0001883
jg18918.t1	GO:0070011
jg19825.t1	GO:0001883
jg19304.t1	GO:0000104
jg19166.t1	GO:0001883
jg19623.t1	GO:0003723
jg126.t1	GO:0001883
jg18933.t1	GO:0003677
jg18871.t1	GO:0003677
jg19672.t1	GO:0001883
jg12038.t1	GO:0046872
jg20053.t1	GO:0001104
jg19849.t1	GO:0016747
jg19737.t1	GO:0003677
jg19203.t1	GO:0003677
jg19254.t1	GO:0031406
jg19186.t1	GO:0046872
jg19213.t1	GO:0001883
jg20057.t1	GO:0001883
jg20229.t1	GO:0004842
jg20191.t1	GO:0001883
jg19700.t1	GO:0001883
jg20133.t1	GO:0003677
jg19207.t1	GO:0003677
jg18902.t1	GO:0001883
jg12377.t1	GO:0003677
jg12003.t1	GO:0046872
jg19121.t1	GO:0000982
jg19733.t1	GO:0001883
jg19023.t1	GO:0001883
jg19155.t1	GO:0003723
jg19946.t1	GO:0016168
jg19156.t1	GO:0042578
jg19331.t1	GO:0046872
jg20245.t1	GO:0003677
jg19363.t1	GO:0003677
jg19781.t1	GO:0015075
jg12303.t1	GO:0003677
jg20083.t1	GO:0001883
jg20040.t1	GO:0001883
jg19929.t1	GO:0001067
jg19445.t1	GO:0004842
jg19510.t1	GO:0005048
jg19537.t1	GO:0001883
jg19015.t1	GO:0001883
jg19876.t1	GO:0001883
jg19077.t1	GO:0016728
jg19775.t1	GO:0001883
jg19985.t1	GO:0015267
jg19020.t1	GO:0003677
jg20060.t1	GO:0001883
jg19495.t1	GO:0031406
jg19210.t1	GO:0001883
jg19237.t1	GO:0001883
jg19225.t1	GO:0008168
jg19466.t1	GO:0003677
jg20315.t1	GO:0001883
jg19549.t1	GO:0016843
jg19803.t1	GO:0001883
jg19854.t1	GO:0008168
jg19485.t1	GO:0001883
jg19995.t1	GO:0016818
jg19360.t1	GO:0015075
jg19776.t1	GO:0001883
jg19605.t1	GO:0003755
jg20266.t1	GO:0070011
jg19864.t1	GO:0016780
jg20092.t1	GO:0001883
jg19784.t1	GO:0003723
jg19006.t1	GO:0046872
jg19807.t1	GO:0001883
jg19620.t1	GO:0046872
jg19281.t1	GO:0001883
jg19869.t1	GO:0016616
jg19789.t1	GO:0001883
jg18975.t1	GO:0003677
jg20088.t1	GO:0001883
jg19022.t1	GO:0001883
jg19581.t1	GO:0003723
jg19921.t1	GO:0015930
jg19512.t1	GO:0008146
jg20328.t1	GO:0001883
jg12405.t1	GO:0016702
jg20164.t1	GO:0003677
jg20194.t1	GO:0003755
jg19073.t1	GO:0003677
jg19146.t1	GO:0016831
jg19956.t1	GO:0003677
jg19533.t1	GO:0003954
jg19799.t1	GO:0004553
jg19124.t1	GO:0001883
jg18885.t1	GO:0003677
jg19261.t1	GO:0004553
jg19028.t1	GO:0001883
jg20082.t1	GO:0015036
jg19616.t1	GO:0046872
jg19454.t1	GO:0003723
jg19042.t1	GO:0004553
jg20275.t1	GO:0016833
jg19976.t1	GO:0016620
jg19475.t1	GO:0003677
jg20035.t1	GO:0001883
jg20203.t1	GO:0003723
jg19663.t1	GO:0003677
jg20185.t1	GO:0003677
jg19048.t1	GO:0042578
jg19149.t1	GO:0003677
jg19895.t1	GO:0016298
jg19619.t1	GO:0046872
jg20284.t1	GO:0010291
jg19994.t1	GO:0001883
jg18965.t1	GO:0001883
jg19245.t1	GO:0004124
jg19938.t1	GO:0003677
jg19879.t1	GO:0046872
jg19667.t1	GO:0003677
jg19821.t1	GO:0001883
jg19545.t1	GO:0001883
jg19112.t1	GO:0046872
jg20319.t1	GO:0004518
jg19484.t1	GO:0001883
jg20179.t1	GO:0003755
jg19721.t1	GO:0015075
jg19438.t1	GO:0001883
jg19407.t1	GO:0016301
jg20078.t1	GO:0001883
jg19224.t1	GO:0008168
jg20340.t1	GO:0030414
jg20299.t1	GO:0003723
jg20121.t1	GO:0016790
jg18996.t1	GO:0001883
jg18985.t1	GO:0003723
jg19246.t1	GO:0008168
jg19019.t1	GO:0016836
jg19774.t1	GO:0004418
jg20269.t1	GO:0001067
jg19100.t1	GO:0001671
jg19668.t1	GO:0046872
jg19449.t1	GO:0005096
jg19377.t1	GO:0046872
jg19585.t1	GO:0016616
jg19043.t1	GO:0046872
jg19910.t1	GO:0005096
jg18971.t1	GO:0016747
jg19611.t1	GO:0042578
jg19159.t1	GO:0001883
jg19001.t1	GO:0015075
jg19154.t1	GO:0001883
jg20210.t1	GO:0001883
jg19688.t1	GO:0070011
jg19060.t1	GO:0016620
jg19586.t1	GO:0001883
jg19039.t1	GO:0003723
jg19068.t1	GO:0003677
jg20073.t1	GO:0016628
jg19255.t1	GO:0001085
jg12202.t1	GO:0046872
jg20129.t1	GO:0001883
jg19279.t1	GO:0001540
jg19113.t1	GO:0001883
jg19771.t1	GO:0015075
jg20028.t1	GO:0015075
jg20005.t1	GO:0015291
jg19601.t1	GO:0016301
jg19871.t1	GO:0001883
jg20212.t1	GO:0046872
jg19660.t1	GO:0046872
jg19111.t1	GO:0001883
jg11942.t1	GO:0003677
jg20128.t1	GO:0001883
jg19940.t1	GO:0042578
jg20293.t1	GO:0001883
jg19278.t1	GO:0003677
jg19182.t1	GO:0001883
jg19069.t1	GO:0008168
jg19728.t1	GO:0016758
jg19641.t1	GO:0016301
jg19493.t1	GO:0003677
jg19089.t1	GO:0003677
jg19188.t1	GO:0008168
jg20071.t1	GO:0003723
jg19192.t1	GO:0015036
jg20307.t1	GO:0001883
jg18973.t1	GO:0016616
jg19041.t1	GO:0001883
jg19877.t1	GO:0046872
jg19815.t1	GO:0008194
jg19664.t1	GO:0001883
jg19967.t1	GO:0001883
jg20204.t1	GO:0003723
jg20242.t1	GO:0016833
jg19715.t1	GO:0001883
jg19054.t1	GO:0046872
jg18883.t1	GO:0016861
jg19003.t1	GO:0003677
jg20341.t1	GO:0016168
jg19467.t1	GO:0046872
jg19632.t1	GO:0016616
jg19012.t1	GO:0008168
jg20292.t1	GO:0001883
jg19911.t1	GO:0001883
jg20333.t1	GO:0004842
jg19222.t1	GO:0001883
jg19379.t1	GO:0001883
jg19447.t1	GO:0016301
jg20234.t1	GO:0004842
jg19314.t1	GO:0001883
jg19528.t1	GO:0016298
jg18936.t1	GO:0042578
jg19626.t1	GO:0004518
jg19018.t1	GO:0046872
jg20021.t1	GO:0001883
jg19439.t1	GO:0001883
jg20074.t1	GO:0016628
jg19205.t1	GO:0001883
jg19992.t1	GO:0003677
jg20211.t1	GO:0001883
jg19163.t1	GO:0001883
jg19872.t1	GO:0003723
jg19091.t1	GO:0001883
jg19131.t1	GO:0046872
jg20258.t1	GO:0004553
jg18972.t1	GO:0046872
jg18862.t1	GO:0001883
jg19401.t1	GO:0001883
jg19943.t1	GO:0001883
jg19980.t1	GO:0001883
jg19520.t1	GO:0005048
jg19577.t1	GO:0045330
jg19385.t1	GO:0016168
jg19037.t1	GO:0046872
jg19515.t1	GO:0042578
jg19870.t1	GO:0003677
jg19386.t1	GO:0016168
jg19187.t1	GO:0001883
jg19990.t1	GO:0008194
jg18898.t1	GO:0003677
jg19365.t1	GO:0046872
jg19216.t1	GO:0003677
jg19049.t1	GO:0070011
jg20308.t1	GO:0001883
jg20066.t1	GO:0003677
jg19958.t1	GO:0046872
jg19747.t1	GO:0008168
jg20084.t1	GO:0003723
jg20329.t1	GO:0001883
jg20346.t1	GO:0001883
jg19898.t1	GO:0070011
jg19106.t1	GO:0046872
jg19364.t1	GO:0001540
jg19240.t1	GO:0005342
jg18960.t1	GO:0070011
jg19128.t1	GO:0016861
jg20111.t1	GO:0004659
jg19293.t1	GO:0003677
jg19768.t1	GO:0016831
jg20345.t1	GO:0001883
jg19384.t1	GO:0016168
jg20048.t1	GO:0016818
jg20069.t1	GO:0046872
jg19478.t1	GO:0003723
jg20168.t1	GO:0008483
jg19242.t1	GO:0001883
jg20075.t1	GO:0015036
jg20158.t1	GO:0005342
jg20054.t1	GO:0001883
jg19567.t1	GO:0046872
jg20227.t1	GO:0004553
jg19843.t1	GO:0016747
jg19376.t1	GO:0003723
jg19587.t1	GO:0001883
jg19317.t1	GO:0003995
jg18878.t1	GO:0042578
jg12292.t1	GO:0001883
jg19303.t1	GO:0001883
jg19436.t1	GO:0001883
jg19801.t1	GO:0046872
jg20143.t1	GO:0004659
jg20152.t1	GO:0046872
jg19298.t1	GO:0046872
jg19840.t1	GO:0003677
jg20018.t1	GO:0000982
jg19428.t1	GO:0004842
jg18948.t1	GO:0003723
jg20033.t1	GO:0046872
jg20193.t1	GO:0003677
jg19250.t1	GO:0003677
jg20091.t1	GO:0009000
jg18942.t1	GO:0004121
jg18877.t1	GO:0003677
jg12304.t1	GO:0003677
jg19247.t1	GO:0020037
jg18997.t1	GO:0003677
jg20183.t1	GO:0003677
jg20321.t1	GO:0035091
jg19893.t1	GO:0003677
jg19740.t1	GO:0003954
jg19783.t1	GO:0003677
jg19655.t1	GO:0004738
jg18957.t1	GO:0008194
jg20026.t1	GO:0016298
jg19280.t1	GO:0003677
jg19066.t1	GO:0042578
jg20049.t1	GO:0003677
jg19920.t1	GO:0001883
jg19887.t1	GO:0001883
jg19709.t1	GO:0003677
jg19415.t1	GO:0003723
jg19477.t1	GO:0003723
jg20010.t1	GO:0046872
jg19420.t1	GO:0046872
jg19501.t1	GO:0046872
jg31967.t1	GO:0001883
jg31964.t1	GO:0003677
jg31965.t1	GO:0001540
jg76.t1	GO:0001883
jg37380.t1	GO:0001883
jg10063.t1	GO:0001883
jg10066.t1	GO:0003677
jg10065.t1	GO:0004930
jg95.t1	GO:0016779
jg11.t1	GO:0003723
jg18824.t1	GO:0003723
jg18328.t1	GO:0003677
jg18189.t1	GO:0001883
jg18829.t1	GO:0046872
jg18256.t1	GO:0001883
jg17978.t1	GO:0003723
jg18658.t1	GO:0031406
jg17847.t1	GO:0001883
jg18274.t1	GO:0042578
jg17862.t1	GO:0001883
jg18113.t1	GO:0001883
jg17734.t1	GO:0003723
jg18574.t1	GO:0001883
jg18491.t1	GO:0008194
jg17768.t1	GO:0016831
jg18164.t1	GO:0004553
jg17888.t1	GO:0046872
jg18306.t1	GO:0001883
jg18175.t1	GO:0046872
jg18090.t1	GO:0003677
jg17790.t1	GO:0008194
jg17880.t1	GO:0046872
jg18688.t1	GO:0015075
jg18060.t1	GO:0005275
jg18154.t1	GO:0004518
jg18408.t1	GO:0016868
jg18001.t1	GO:0001883
jg18266.t1	GO:0016838
jg18634.t1	GO:0070011
jg18668.t1	GO:0001883
jg17752.t1	GO:0016620
jg17780.t1	GO:0001883
jg19582.t1	GO:0003723
jg17970.t1	GO:0001883
jg18639.t1	GO:0001883
jg18019.t1	GO:0001883
jg17696.t1	GO:0003984
jg18271.t1	GO:0016831
jg18224.t1	GO:0001883
jg18464.t1	GO:0015631
jg18499.t1	GO:0016818
jg18648.t1	GO:0003677
jg18229.t1	GO:0001883
jg18181.t1	GO:0042578
jg17863.t1	GO:0003677
jg17831.t1	GO:0000822
jg17973.t1	GO:0001671
jg17814.t1	GO:0004518
jg17842.t1	GO:0004553
jg18335.t1	GO:0046872
jg20198.t1	GO:0008168
jg17920.t1	GO:0001883
jg18663.t1	GO:0003755
jg18441.t1	GO:0001883
jg18102.t1	GO:0003723
jg11491.t1	GO:0001883
jg17621.t1	GO:0001067
jg17887.t1	GO:0001883
jg18125.t1	GO:0004553
jg17767.t1	GO:0016628
jg18108.t1	GO:0046872
jg17704.t1	GO:0046872
jg18459.t1	GO:0001883
jg18097.t1	GO:0008168
jg18454.t1	GO:0004553
jg18769.t1	GO:0001883
jg17806.t1	GO:0005096
jg18518.t1	GO:0001883
jg18129.t1	GO:0008410
jg18200.t1	GO:0008168
jg17940.t1	GO:0070011
jg17983.t1	GO:0015631
jg18171.t1	GO:0001883
jg18392.t1	GO:0052689
jg18218.t1	GO:0003677
jg18350.t1	GO:0046872
jg17873.t1	GO:0016818
jg18145.t1	GO:0004518
jg17630.t1	GO:0016779
jg17617.t1	GO:0016670
jg18212.t1	GO:0005096
jg17914.t1	GO:0016836
jg18339.t1	GO:0003723
jg18615.t1	GO:0003723
jg18830.t1	GO:0001067
jg18202.t1	GO:0046608
jg17967.t1	GO:0001883
jg18358.t1	GO:0003723
jg18549.t1	GO:0016298
jg18803.t1	GO:0046872
jg18466.t1	GO:0001883
jg18301.t1	GO:0016653
jg18495.t1	GO:0004364
jg18251.t1	GO:0005342
jg17720.t1	GO:0016682
jg17987.t1	GO:0008168
jg18537.t1	GO:0003723
jg18343.t1	GO:0046872
jg17939.t1	GO:0003723
jg17878.t1	GO:0046872
jg18319.t1	GO:0008236
jg17998.t1	GO:0003677
jg17934.t1	GO:0015075
jg17982.t1	GO:0001883
jg18072.t1	GO:0046872
jg18532.t1	GO:0001883
jg18357.t1	GO:0003723
jg17911.t1	GO:0001883
jg20224.t1	GO:0005096
jg17950.t1	GO:0003677
jg18284.t1	GO:0046872
jg17772.t1	GO:0046872
jg18294.t1	GO:0003677
jg19040.t1	GO:0001883
jg18238.t1	GO:0004553
jg17992.t1	GO:0016747
jg18791.t1	GO:0001883
jg17947.t1	GO:0016747
jg18471.t1	GO:0015075
jg17988.t1	GO:0004842
jg18599.t1	GO:0015075
jg18213.t1	GO:0046872
jg17735.t1	GO:0003723
jg18195.t1	GO:0015075
jg18070.t1	GO:0004738
jg18751.t1	GO:0001883
jg18259.t1	GO:0016706
jg18826.t1	GO:0008168
jg18503.t1	GO:0046872
jg18217.t1	GO:0003677
jg17681.t1	GO:0003677
jg18672.t1	GO:0001883
jg18559.t1	GO:0020037
jg18342.t1	GO:0020037
jg12057.t1	GO:0046872
jg18794.t1	GO:0001104
jg17827.t1	GO:0003866
jg17618.t1	GO:0001883
jg18810.t1	GO:0001883
jg18726.t1	GO:0016747
jg18309.t1	GO:0046872
jg18558.t1	GO:0001883
jg18415.t1	GO:0003677
jg17896.t1	GO:0001883
jg17941.t1	GO:0001883
jg18797.t1	GO:0001883
jg18258.t1	GO:0001883
jg18086.t1	GO:0032934
jg17866.t1	GO:0003723
jg17785.t1	GO:0001883
jg18085.t1	GO:0016628
jg18580.t1	GO:0001883
jg18310.t1	GO:0004842
jg18308.t1	GO:0003723
jg18804.t1	GO:0004553
jg17903.t1	GO:0003677
jg17954.t1	GO:0001067
jg18252.t1	GO:0003677
jg17693.t1	GO:0046912
jg18288.t1	GO:0016811
jg18831.t1	GO:0001883
jg18562.t1	GO:0003677
jg17855.t1	GO:0016836
jg18547.t1	GO:0016668
jg18588.t1	GO:0001883
jg18292.t1	GO:0016811
jg17874.t1	GO:0016758
jg17642.t1	GO:0001883
jg18247.t1	GO:0001883
jg18819.t1	GO:0003723
jg18539.t1	GO:0016628
jg11387.t1	GO:0001883
jg18282.t1	GO:0016758
jg17721.t1	GO:0016628
jg17932.t1	GO:0001883
jg18298.t1	GO:0001883
jg18123.t1	GO:0001883
jg18793.t1	GO:0003677
jg18359.t1	GO:0003723
jg18548.t1	GO:0001883
jg18646.t1	GO:0016868
jg8657.t1	GO:0008168
jg17951.t1	GO:0003723
jg17698.t1	GO:0001883
jg18504.t1	GO:0001883
jg17926.t1	GO:0001883
jg18645.t1	GO:0020037
jg18209.t1	GO:0003677
jg19130.t1	GO:0001883
jg17912.t1	GO:0001883
jg18173.t1	GO:0015075
jg18219.t1	GO:0003677
jg18750.t1	GO:0001883
jg18231.t1	GO:0001883
jg18514.t1	GO:0003677
jg18389.t1	GO:0046872
jg18839.t1	GO:0008168
jg17829.t1	GO:0004553
jg18472.t1	GO:0015075
jg18394.t1	GO:0004842
jg18369.t1	GO:0046872
jg17961.t1	GO:0008194
jg19444.t1	GO:0003723
jg17623.t1	GO:0004553
jg18633.t1	GO:0020037
jg18827.t1	GO:0015075
jg18026.t1	GO:0001883
jg18386.t1	GO:0001883
jg18727.t1	GO:0016831
jg18836.t1	GO:0001883
jg18010.t1	GO:0008194
jg11928.t1	GO:0016298
jg18385.t1	GO:0016747
jg17802.t1	GO:0004553
jg18681.t1	GO:0042578
jg18612.t1	GO:0008194
jg19490.t1	GO:0004553
jg18157.t1	GO:0003677
jg18610.t1	GO:0001883
jg17627.t1	GO:0016168
jg18447.t1	GO:0016836
jg17924.t1	GO:0001883
jg17929.t1	GO:0003723
jg17635.t1	GO:0003677
jg18522.t1	GO:0001883
jg18823.t1	GO:0016709
jg26456.t1	GO:0003677
jg18054.t1	GO:0001883
jg18409.t1	GO:0004553
jg18235.t1	GO:0003723
jg17996.t1	GO:0003677
jg18689.t1	GO:0015075
jg18076.t1	GO:0001883
jg17776.t1	GO:0015291
jg18820.t1	GO:0004553
jg18694.t1	GO:0016758
jg18236.t1	GO:0070011
jg17673.t1	GO:0070011
jg18371.t1	GO:0008236
jg18722.t1	GO:0003723
jg18346.t1	GO:0046872
jg18162.t1	GO:0001883
jg18188.t1	GO:0016881
jg17807.t1	GO:0001883
jg18675.t1	GO:0003677
jg18828.t1	GO:0046872
jg18630.t1	GO:0001883
jg17894.t1	GO:0016779
jg17799.t1	GO:0003677
jg18676.t1	GO:0001883
jg18431.t1	GO:0005342
jg18457.t1	GO:0003677
jg18278.t1	GO:0046872
jg35245.t1	GO:0015075
jg35244.t1	GO:0015075
jg128.t1	GO:0001883
jg37370.t1	GO:0001883
jg8619.t1	GO:0045330
jg30484.t1	GO:0005096
jg19306.t1	GO:0003677
jg30485.t1	GO:0005096
jg15371.t1	GO:0001883
jg15373.t1	GO:0016168
jg31344.t1	GO:0016301
jg31260.t1	GO:0008168
jg30792.t1	GO:0016755
jg31302.t1	GO:0004518
jg30540.t1	GO:0003723
jg30923.t1	GO:0046872
jg31290.t1	GO:0001883
jg31709.t1	GO:0003677
jg31170.t1	GO:0016857
jg31590.t1	GO:0003677
jg17658.t1	GO:0046872
jg31136.t1	GO:0016747
jg30514.t1	GO:0001883
jg30593.t1	GO:0001883
jg30782.t1	GO:0004553
jg31857.t1	GO:0001883
jg31783.t1	GO:0042803
jg30489.t1	GO:0004553
jg31562.t1	GO:0003677
jg31361.t1	GO:0008194
jg30852.t1	GO:0001883
jg30597.t1	GO:0030695
jg31665.t1	GO:0001883
jg18332.t1	GO:0003677
jg31300.t1	GO:0016811
jg30567.t1	GO:0016301
jg31262.t1	GO:0001883
jg30790.t1	GO:0046872
jg30752.t1	GO:0004842
jg30860.t1	GO:0003677
jg31714.t1	GO:0016726
jg30587.t1	GO:0008168
jg31757.t1	GO:0008483
jg31021.t1	GO:0015075
jg20001.t1	GO:0016747
jg31055.t1	GO:0004553
jg31548.t1	GO:0003677
jg30883.t1	GO:0042578
jg30922.t1	GO:0070011
jg31646.t1	GO:0015075
jg31436.t1	GO:0016833
jg30793.t1	GO:0015036
jg31629.t1	GO:0001883
jg30665.t1	GO:0001883
jg31852.t1	GO:0001883
jg31760.t1	GO:0001883
jg30928.t1	GO:0046872
jg18031.t1	GO:0003677
jg30819.t1	GO:0003677
jg31542.t1	GO:0046872
jg31341.t1	GO:0001883
jg31297.t1	GO:0001883
jg31701.t1	GO:0001883
jg31758.t1	GO:0003723
jg31267.t1	GO:0001883
jg31071.t1	GO:0003677
jg31750.t1	GO:0016780
jg31593.t1	GO:0045430
jg31384.t1	GO:0003677
jg30543.t1	GO:0003995
jg12072.t1	GO:0003723
jg31105.t1	GO:0001883
jg30804.t1	GO:0016641
jg31128.t1	GO:0001883
jg31788.t1	GO:0003677
